item	site	category	subcategory	description
Tseldora Set	Dark Souls 2 Wiki	Armor	+	"Tseldora Set is an Attire or Armor in Dark Souls 2. Equipping entire armor sets often does not provide specific benefits (though specific pieces may provide augments), so players are free to mix and match their preferred parts to optimize their Builds.
   ""Outfit worn by settlers of Tseldora. Rather fancy but with low defence and unfit for battle.  Its design recalls Tseldora's glory days, the peak of the brightstone boom.""   Scholar of the First Sin changed to:  ""[Armor piece] worn by settlers of Tseldora. Rather fancy but with low defense and unfit for battle.""  Cap: ""Tseldora flourished with the discovery of brightstone, deep under the settlement. But with this prosperity came greed in equal measure, and the people were ever in search of that which they lacked.""  Rest: ""The brightstone that brought prosperity to Tseldora served only to stoke the flames of its peoples' desires, eventually leading to its ruin. Those bewitching, brilliantly gleaming stones are said to be fragments of a being that once roamed the entrails of the earth.""     
"
Hollow Infantry Set	Dark Souls 2 Wiki	Armor	+	"Hollow Infantry Set is an Attire or Armor in Dark Souls 2. Armor sets do not provide specific benefits, so players are free to mix and match their preferred parts to optimize their Builds.
     ""Helm (Armor/Gloves/Boots) worn by Hollowed infantry.""  ""A piece of basic, minimal equipment. Worse yet, they're worn and nearly falling apart. Not recommended unless your options are spent.""
"
Mad Warrior Set	Dark Souls 2 Wiki	Armor	+	"Mad Warrior Set is an Attire or Armor in Dark Souls 2. Armor sets do not provide specific benefits, so players are free to mix and match their preferred parts to optimize their Builds.
   ""[armor piece] from an unknown foreign land.  King Vendrick called upon powers from beyond his borders in an attempt to stave off the curse. Perhaps they belonged to one of his guests.""
"
Insolent Set	Dark Souls 2 Wiki	Armor	+	"Insolent Set is an Attire or Armor in Dark Souls 2. Armor sets do not provide specific benefits, so players are free to mix and match their preferred parts to optimize their Builds.
"
Creighton's Set	Dark Souls 2 Wiki	Armor	+	"Creighton's Set is an Attire or Armor in Dark Souls 2. Armor sets do not provide specific benefits, so players are free to mix and match their preferred parts to optimize their Builds.
   ""A typical steel mask. Belonged to Creighton the Wanderer. Its design resembles that of the knight order of the eastern land of Mirrah, but with some odd differences that catch the eye. Perhaps it is a finely-crafted imitation.""
"
Royal Soldier Set	Dark Souls 2 Wiki	Armor	+	"Royal Soldier Set is an Attire or Armor in Dark Souls 2. Armor sets do not provide specific benefits, so players are free to mix and match their preferred parts to optimize their Builds.
"
Bandit Set	Dark Souls 2 Wiki	Armor	+	"Bandit Set is an Attire or Armor in  Dark Souls 2. Armor sets do not provide specific benefits, so players are free to mix and match their preferred parts to optimize their Builds.
  ""Helmet/Gauntlets/Armor/Boots of bandits of the Forossan outskirts.  The territory of Forossa became lawless after the kingdom fell to war. Citizens became bandits, and scattered to other lands.""
"
Moon Butterfly Set	Dark Souls 2 Wiki	Armor	+	"Moon Butterfly Set is an Attire or Armor in Dark Souls 2. Armor sets do not provide specific benefits, so players are free to mix and match their preferred parts to optimize their Builds.
""Hat/pinions/cuffs/skirt made from wings of the rare moon butterfly. Poisons those who approach its wearer.""  ""Also extends jump distance.""  ""Little is known about the moon butterfly, which only appears on full-moon nights in winter. Some say the butterfly is a magical being, and its larvae have never once been spotted.""  Effect(all): Poisons nearby foes  Wings/Skirt Effect: Increases length of jump
"
Xanthous Set	Dark Souls 2 Wiki	Armor	+	"Xanthous Set is an Attire or Armor in Dark Souls 2. Armor sets do not provide specific benefits, so players are free to mix and match their preferred parts to optimize their Builds.
     ""This blindingly-bright yellow costume is said to have been worn by Xanthous King.  Perhaps the heinously towering head cloth crown served some purpose, or perhaps it was some strange display of power""  Despite the costume's being in near tatters, its yellow hues are mysteriously unfaded.""
"
Prisoner's Set	Dark Souls 2 Wiki	Armor	+	"Prisoner's Set is an Attire or Armor in Dark Souls 2. Armor sets do not provide specific benefits, so players are free to mix and match their preferred parts to optimize their Builds.
     ""Rags worn by imprisoned Hollows. This appears to have been worn on the head (body, arms, hip).  Judging by its looks and apparent virtues, this really is no more than a tattered scrap of cloth. It still carries the stench of a Hollow.""   
"
Black Hollow Mage Set	Dark Souls 2 Wiki	Armor	+	"Black Hollow Mage Set is an Attire or Armor in Dark Souls 2. Armor sets do not provide specific benefits, so players are free to mix and match their preferred parts to optimize their Builds.
"
Bone King Set	Dark Souls 2 Wiki	Armor	+	"Bone King Set is an Attire or Armor in Dark Souls 2. Armor sets do not provide specific benefits, so players are free to mix and match their preferred parts to optimize their Builds.
    ""Skeleton lord Helmet/Armor/Gauntlets/Boots.High dark defense.""  Crown: ""The Old Iron King led his best men on Undead hunts, but their memories were purged in rebirth.""  Rest of Set: ""The very men who were ordered to hunt down the Undead were themselves hollowed, and founded a kingdom of bone.""
"
Royal Swordsman Set	Dark Souls 2 Wiki	Armor	+	"Royal Swordsman Set is an Attire or Armor in Dark Souls 2. Armor sets do not provide specific benefits, so players are free to mix and match their preferred parts to optimize their Builds.
     Helmet/Armor of a royal swordsman. Its shape provides defense while allowing great mobility. Stripped of ornamentation, this particular helm/armor is designed strictly for battle.  King Vendrick supplied his bravest men with the best armor available to face the great giants, but very few returned alive."" 
"
Shadow Set	Dark Souls 2 Wiki	Armor	+	"Shadow Set is an Attire or Armor in Dark Souls 2. Armor sets do not provide specific benefits, so players are free to mix and match their preferred parts to optimize their Builds.
    ""Used to hide in the cover of night. Those who are especially adept assassins are often hired as bodyguards.  In an attempt to stave off the curse, King Vendrick hired shadowmen to put down the Hollows, but before long they were Hollowed themselves""
"
Vengarl's Set	Dark Souls 2 Wiki	Armor	+	"Vengarl's Set is an Attire or Armor in Dark Souls 2.
   ""An old armor that is oddly comfortable. Belonged to a Vengarl's. To this day, the forbidden love of Prince of Alken and the Princess of Venn manipulates these marionettes. Surely they never imagined that their dolls would outlast their own kingdoms.""     
  
  
First row = Regular. Second row = +5
  
I swear a third of the player ghosts I see are wearing this set or at least a piece of it.
"
Rusted Mastodon Set	Dark Souls 2 Wiki	Armor	+	"Rusted Mastodon Set is an Attire or Armor in Dark Souls 2. Armor sets do not provide specific benefits, so players are free to mix and match their preferred parts to optimize their Builds.
    //""Helm/Armor/Gauntlets/Boots worn by the Primal Knights of Drangleic castle. Durability is low due to rusting.  Its weight would normally crush a man, but to the brutish Primal Knights it may as well be made of papyrus.""…/ 
"
Saint's Set	Dark Souls 2 Wiki	Armor	+	"Saint's Set is an Attire or Armor in Dark Souls 2. Armor sets do not provide specific benefits, so players are free to mix and match their preferred parts to optimize their Builds.
     ""Hood worn by miracle-casting clerics. Grants slight increase to spell uses. Belonged to Licia of Lindelt.  Lindelt is founded upon stringent commandments. Its inhabitants often travel to distant lands for ascetic training, but more than a few of these trainees liberate themselves from Lindelt's teachings in the process""  ""Dress/gloves/trousers worn by miracle-casting clerics. belonged to Licia of Lindelt.  While its true Licia dedicated herself to miracles, its rare for anyone to pass through life without trouble. even clerics arent always who they seem.""  
"
Judgment Set	Dark Souls 2 Wiki	Armor	+	"Judgment Set is an Attire or Armor in Dark Souls 2. Armor sets do not provide specific benefits, so players are free to mix and match their preferred parts to optimize their Builds.
  
""A mask/robe/manchettes/tights honoring an ancient goddess. Sin was said to be her domain, but the name of the goddess is long forgotten.""  ""Little is known about what purpose the mask/robe/manchettes/tights served, only that it was worn by a person of great authority.""
"
Alonne Captain Set	Dark Souls 2 Wiki	Armor	+	"Alonne Captain Set is an Armor Set in Dark Souls 2. Armor sets do not provide specific benefits, so players are free to mix and match their preferred parts to optimize their Builds.
"
Bandit Set	Dark Souls Wiki	Armor	Armor Starting Sets	"Bandit Set is an Armor Set in Dark Souls and Dark Souls Remastered.
"
Witch Set	Dark Souls Wiki	Armor	Light Armor	"
Armor set of the rogue witch Beatrice. Almost all magic users that employ a wand studied at Dragon School, but Beatrice is one of the few exceptions. She braved the Abyss but did not live to tell of her ordeal.
"
Black Sorcerer Set	Dark Souls Wiki	Armor	Light Armor	"
Outfit worn by the secret sorcerers at Vinheim Dragon School.They secretly work with sound-based spells, and never reveal themselves.
"
Knight Set	Dark Souls Wiki	Armor	Armor Starting Sets	"Knight Set is an Armor Set in Dark Souls and Dark Souls Remastered.
"
Havel's Set	Dark Souls Wiki	Armor	Heavy Armor	"
Apparel worn by Havel the Rock's warriors. Carved from solid rock, its tremendous weight is matched only by the defense it provides.Havel's Warriors never flinched nor retreated from battle. Those unfortunate enough to face them were inevitably beaten to a pulp.
"
Balder Set	Dark Souls Wiki	Armor	Medium Armor	"
Helm/Armor/Gauntlets/Leggings-Apparel worn by the knights of the ancient kingdom of Balder. It is made from thick iron plates. Balder was the homeland of the Knight King Rendal, but it came to ruin after a great many Undead were spawned.
"
Crystalline Set	Dark Souls Wiki	Armor	Medium Armor	"
Helm / Armor / Gauntlets / Leggings- worn by a Hollowed knight, who was partially crystalized.The crystal provides strong defense, but they cannot be used for long because they are easily broken and cannot be repaired.
"
Stone Knight Set	Dark Souls Wiki	Armor	Heavy Armor	"
Moss-covered armor of the Stone Knight, defender of the Darkroot Garden.The Stone Knight is a product of ancient magic, and although this armor is also imbued with magic, it is incredibly heavy.
"
Sorcerer Set	Dark Souls Wiki	Armor	Armor Starting Sets	"Sorcerer Set is an Armor Set in Dark Souls and Dark Souls Remastered.
"
Iron Golem Set	Dark Souls Wiki	Armor	Heavy Armor	"
Armor of the Iron Golem, guardian of the ancient Sen's Fortress, slayer of heroes who ventured forth to Anor Londo.Without it's core, it is a mere hunk of iron, and can be equipped as solid protective gear, but its immense weight hinders stamina recovery. 
"
Eastern Set	Dark Souls Wiki	Armor	Medium Armor	"
Exquisitely crafted, this helm offers excellent defense, particulary versus slashing attacks, which are one of the main threats in battles in the East.Distinctive armor made in an Eastern Land. Exquisitely crafted, this armor offers excellent defense, particularly versus slash attacks, which are one of the main threats in battles in the East.
"
Paladin Set	Dark Souls Wiki	Armor	Medium Armor	"
Apparel of Leeroy, Paladin of the Catacombs.Long ago, the Way of White produced its first Undead, a paladin in golden armor. With the legendary treasures Grant and Sanctus, Leeroy set out Lordran, Land of the Gods, in the first Undead mission of the Way of White.
"
Chain Set	Dark Souls Wiki	Armor	Light Armor	"
Helm/Armor/Leggings- Chainmail apparel made of thin interlinking steel. It is common throughout the human world since it can be easily produced, is not too heavy, and offers good defenses.Knights may favor flashy armor, but for warriors on the battlefield, anything is fine as long as it keeps them alive.Gauntlets made of soft leather. One of the more common kinds of protective gear.
"
Xanthous Set	Dark Souls Wiki	Armor	Light Armor	"
Crown/Overcoat/Gloves/Waistcloth- A mysterious item once worn by the Xanthous King Jeremiah, the legendary exile. No one knows where it came from.The crown bears high-quality cloth which is quite soft to the touch, but its bright yellow color stings the eyes, and it is clearly far too big.Overcoat/Gloves/Waistcloth- It may be tattered, but its bright yellow color still stings the eyes.
"
Gwyndolin Moonlight Set	Dark Souls Wiki	Armor	Light Armor	"
Garb of the Dark Sun Gwyndolin, protector of the forsaken city of Anor Londo.The crown of the gods demands faith immeasurable of its wearer, but it is imbued with Darkmoon power that enhances all magic. The image of the sun manifests Gwyndolin's deep adoration of the sun.The power of the moon was strong in Gwyndolin, and thus he was raised as a daughter. His magic garb is silk-thin, and hardly provides any physical defense.
"
Great Lord Armor	Dark Souls Wiki	Armor	Light Armor	"
Armor of Gwyn, Lord of Cinder, who linked the First Flame. Lord Gwyn, bearer of the ultimate soul, divided that power among his clan before linking the flame. When he departed, he left only with his greatsword, his garb, and the crown, now bereft of power. He kept his crown perhaps to preserve a symbol of the monarch, for its actual power had fully subsided.
"
Thief Set	Dark Souls Wiki	Armor	Armor Starting Sets	"Thief Set is an Armor Set in Dark Souls and Dark Souls Remastered.
"
Wanderer Set	Dark Souls Wiki	Armor	Armor Starting Sets	"Wanderer Set is an Armor Set in Dark Souls and Dark Souls Remastered.
"
Giant Armor Set	Dark Souls Wiki	Armor	Heavy Armor	"
Armor of the giant sentinels of Anor Londo.Made from ancient brass, it also offers protection versus non-physical attacks, but due to its giant size, it is extremely heavy for humans, and impedes stamina recovery.
"
Gold-Hemmed Black Set	Dark Souls Wiki	Armor	Light Armor	"
Worn by the witch Quelana of Izalith, mother of pyromancy and Daughter of Chaos.She wore this gold-hemmed black set before even the Age of Fire,and it offer strong resistance versus fire, poison, and other perils.
"
Pyromancer Set	Dark Souls Wiki	Armor	Armor Starting Sets	"Pyromancer Set is an Armor Set in Dark Souls and Dark Souls Remastered.
"
Steel Set	Dark Souls Wiki	Armor	Medium Armor	"
Armor set of the Knights of Berenike, known for their heavy armaments and armor.Countless Knights of Berenike, once extolled as the mighiest of mighty, became Undead and ventured to Lordran. But their journey was for naught, as they went Hollow, and became a threat to all Undead.
"
Maiden Set	Dark Souls Wiki	Armor	Light Armor	"
Apparel worn by traveling maidens. It is part of their formal attire, regardless of rank.It is soft and well-made, but does not offer much in the way of defense, making it ill-suited to use in battle.
"
Brass Set	Dark Souls Wiki	Armor	Medium Armor	"
Armor of the Darkmoon Knightess, Fire Keeper of Anor Londo.After becoming undead, she visited the Dark Sun Gwyndolin at the Mausoleum of the Spiral Depths, became a Blade of the Darkmoon, and assumed the flame-keeping duty. She received this armor, which hides her hideous form and helps her hunt the guilty.
"
Black Set	Dark Souls Wiki	Armor	Light Armor	"
The pardoners listen to the confessions of sinners, urging reflection and salvation. Their masks symbolize separation from worldy desires.The pardoners' attire is uniformly black in color and said to be imbued with Velka's mystical power, which provides resistance against all manner of magic.
"
Elite Knight Set	Dark Souls Wiki	Armor	Medium Armor	"
Armor of a nameless knight, perhaps an elite knight of Astora, based on the fire-warding heraldic symbol on it's blue surcoat.Although he was loath to give up on his Undead mission, he perished at the Undead Asylum, and went Hollow.
"
Hollow Soldier Set	Dark Souls Wiki	Armor	+	"
Helm/Armor- Apparel worn by Hollow soldiers. It may be old and battered, but its iron construction makes it quite sturdy. It is wise to wear a sturdy form of head protection against arrows and other physical threats. Waistcloth worn by Hollow soldiers. It is so tattered that it barely serves its purpose anymore.
"
Painting Guardian Set	Dark Souls Wiki	Armor	Light Armor	"
Hood/Robe/Gloves/Waistcloth- Apparel worn by the alabaster-clothed guardians of the paintings in Anor Londo. Offers substantial protection versus magic.They have guarded the Great Paintings of Ariamis for ages, passing their duty down through the generations, but the reason for doing so passed from all memory long ago.
"
Big Hat's Set	Dark Souls Wiki	Armor	Light Armor	"
Gigantic hat worn by the great sorcerer Logan. It completely hid his face, which led to his nickname ""Big Hat.""Famously antisocial, Logan used this to block out noise and people's stares so he could focus on his own thoughts, but it does not posses any special magic powers.Robe worn by Big Hat Logan. It is said to have been from his apprentice days at Dragon School, but it is so worn out, no one knows what it originally looked like.Logan, who cared little for his appearance, no doubt ever bothered to change out of it.Gloves/Boots- Apparel worn by Big Hat Logan. They are indistinguishable from the ordinary kind worn by travelers.
 
"
Artorias' Set	Dark Souls Wiki	Armor	+	"
Armor of Artorias the Abysswalker, one of Gwyn's Four Knights.The death of the armor's owner can be surmised from the corrosive Dark of the Abyss, and the tattered azure-blue cape, once a symbol of pride and glory.
"
Black Knight Set	Dark Souls Wiki	Armor	Medium Armor	"
Armor of the Black Knights who haunt Lordran.The knights followed Lord Gwyn when he departed to link the Fire but they were burned to ashes in the newly kindled flame, wandering the world as disembodied spirits ever after.
"
Gough's Set	Dark Souls Wiki	Armor	Medium Armor	"
Armor of Hawkeye Gough, one of Gwyn's Four Knights.Armor donned by Gough since his days as a dragonslayer. The medallion, bequeathed by the Lord Himself, and the dragon bone pauldrons are symbols of the highest honors.
"
Hunter Set	Dark Souls Wiki	Armor	Armor Starting Sets	"Hunter Set is an Armor Set in Dark Souls and Dark Souls Remastered.
"
Lord's Blade Set	Dark Souls Wiki	Armor	Light Armor	"
Robe of the Lord's Blade Ciaran, one of Gwyn's Four Knights.A robe common to all of the Lord's Blades. These deadly women shift nimbly between layers of darkness, etching streaks of gold into the night air, and planting visions of terror into the minds of their targets.The cyclops headpiece is common to all of the Lord's Blades, but Ciaran was determined to adorn this soft porcelain mask as a unique decoration of honor. The mask is lined with ivory locks of hair.
"
Warrior Set	Dark Souls Wiki	Armor	Armor Starting Sets	"Warrior Set is an Armor Set in Dark Souls and Dark Souls Remastered.
"
Catarina Set	Dark Souls Wiki	Armor	Medium Armor	"
Outside Catarina, they are often ridiculed for their onion-like shape, infuriating the proud knights, but the masterfully forged curved design makes it very effective for parrying.""  
"
Silver Knight Set	Dark Souls Wiki	Armor	Medium Armor	"
Apparel of the Silver Knights who protect Anor Londo.When Lord Gwyn departed to link the Fire, his knights split into two groups. The Silver Knights remained in the forsaken capital in service of their goddess.
"
Antiquated Set	Dark Souls Wiki	Armor	Light Armor	"
Special magic crown bestowed upon Dusk, Princess of Oolacile, upon her birth. Its wearer is blessed by all manner of magic. This raises the power and effect of the wearer's magic, but damage suffered by magic attacks also rises. From the ancient fallen land of Oolacile. Its ivory-colored silk features elaborate embroidery and is imbued with ancient magic power. One cannot expect any physical protection from this garment, as it was not meant to be worn in battle.
"
Guardian Set	Dark Souls Wiki	Armor	Heavy Armor	"
Armor of the stone knights, guardians of the forest sanctuary.The stone knights are golems animated by magic, and their enchanted helms/amor/gauntlets/leggings are oppressively heavy.
"
Ornstein's Set	Dark Souls Wiki	Armor	Medium Armor	"
Armor of the dragonslayer Ornstein, who guards the cathedral in the forsaken city of Anor Londo. Ornstein is believed to be the captain of the Four Knights. His golden lion helm is imbued with the power of lightning and should provide good protection against it. 
"
Thorns Set	Dark Souls Wiki	Armor	Medium Armor	"
Helm/Armor/Gauntlets/Leggings- Apparel of Kirk, Knight of Thorns and notorious member of the Darkwraiths. A dense patch of thorns grows from its surface. It is a fitting item for the murderous Kirk, for by simply wearing it and rolling, one can damage enemies.
"
Chester's Set	Dark Souls Wiki	Armor	Light Armor	"
Black leather clothing worn by Marvellous Chester, a man of mystery lost in the past.This exquisitely sewn aristocratic suit allows its wearer to move in silence, lending well to stealth.
"
Adventurer's Set	Dark Souls Wiki	Armor	Medium Armor	"
Helm/Armor/Gauntlets/Boots- Strange equipment from the ancient land of Zena, birthplace of the curious dealer Domhnall.Helm- The two horns are believed to symbolize wisdom.Armor-The many medals are believed to symbolize glory.Gloves-The gold bracelets symbolize a vanquisher.Boots-The inlaid silver rings symbolize an explorer. 
"
Holy Set	Dark Souls Wiki	Armor	Armor Starting Sets	"Holy Set is an Armor Set in Dark Souls and Dark Souls Remastered.
"
Hollow Thief Set	Dark Souls Wiki	Armor	Light Armor	"
Leather apparel worn by Hollow thieves. It stifles noise and helps its wearer hide in the shadows.
"
Hollow Warrior Set	Dark Souls Wiki	Armor	Light Armor	"
Helm worn by Hollow warriors. Although it is made of iron, it is old, battered and worn out.It is wise to wear a sturdy form of head protection against arrows and other physical threats.Armor worn by Hollow warriors. It is made of thick leather that is tattered with age.Waistcloth worn by Hollow warriors. It is so tattered that it barely serves its purpose anymore.
"
Dingy Set	Dark Souls Wiki	Armor	Light Armor	"
Worn by the Fire Keeper at Firelink Shrine.It is thought to have once been the white armor set of a maiden,but smoke and ashes from bonfires darkened it over the years.
 
"
Crimson Set	Dark Souls Wiki	Armor	Light Armor	"
Armor of the sorcerers who flooded New Londo to seal away the Darkwraiths, and the Four Kings who descended into Dark.Mask- It symbolizes their resolve to keep the seal shut forever and their atonement for all who were sacrificed, but two of the three forsook New Londo upon tiring of their duty. The Sealers were once known as healers, and the bright crimson was a symbol of that.
"
Dark Set	Dark Souls Wiki	Armor	Medium Armor	"
Some say the skeletal mask of an ancient Darkwraith is partially fused with the flesh of its face.Armor of the Darkwraiths, former knights of New Londo who descended into Dark. Their Armor transformed, and remains a symbol of the Dark servants and their diabolical art of Lifedrain. 
"
Shadow Set	Dark Souls Wiki	Armor	Light Armor	"
Black cloth clothing worn by spooks from an Eastern land.Designed so as not to hinder their unique form of martial arts.While they sacrifice defense for the sake of greater mobility,they do offer resistance to bleeding and poison among other things, perhaps due to the nature of espionage.
"
Cleric Set	Dark Souls Wiki	Armor	+	"
Armor set worn by the warrior clerics of the Way of White, who are famous for being unyielding in battle.Among such armors, those that were black belonged to warrior clerics sent on missions, many of whom were high level priests.
"
Channeler Set	Dark Souls Wiki	Armor	Light Armor	"
Helm of the Channelers, sorcerers that serve Seath the Scaleless. The six eyes arranged in two vertical columns compensate for Seath's lack of sight.Apparel of the Channelers, sorcerers that serve Seath the Scaleless. Even after the onset of Seath's madness, the ""snatchers,"" as they were often called, ventured to far lands to find suitable human specimens. The heaviest of protective gear for sorcerers, and imbued with magic.
"
Favor Set	Dark Souls Wiki	Armor	Medium Armor	"
Apparel of Lautrec the Embraced, representing the goddess Fina's love.During his solitude, he forsook everything, for he believed in the goddess's love for him.The goddess's arms wrap around it, as if to embrace the wearer.
"
Fire Witch Set	Dark Souls 3 Wiki	Armor	+	"
Armor of witches who bore the Profaned Flame, now harrowed spirits of Irithyll.
The witches who lead the Pontiff's Knights were originally ordained as holy knights. It was not long however, before their hearts were swallowed by the Profaned Flame.
"
Alva Set	Dark Souls 3 Wiki	Armor	+	"
Protection of Alva, seeker of the spurned. This (Piece Name) was trimmed to reduce weight.
To this day, troubadours sing of tales of the Wandering knight Alva and his travels, and of his involvement with the saint and the witch. Needless to say, the songs traditionally end in tragedy.
"
Brigand Set	Dark Souls 3 Wiki	Armor	+	"
Armor from a foreign land. Probably belonged to a brigand who met his match.
In foreign lands, undead were banished to send a message to populace, and when the message was not heard, they banished the living, too.
"
Desert Pyromancer Set	Dark Souls 3 Wiki	Armor	+	"
Garb of the desert pyromancers, who once walked the halls of the Earthen Peak. It is said that the thin, burgundy cloth breathes with magic.Desert pyromancers, most of them female, were known for their great fans of flame, and enchanting looks.But what is enchanting can also be deadly, especially when clothed in such alluring garb.
"
Drang Armor Set	Dark Souls 3 Wiki	Armor	+	"
Armour/Gauntlets/Shoes of the Drang Knights, proclaimed descendents of the land known for the legend of the Linking of the Fire.
Fine protection that is both light and strong, having been reinforced with rare geisteel.
The Drang knights were once feared sellswords, until treason meant descending into the abyss, and they were seperated forever.
"
Gundyr's Set	Dark Souls 3 Wiki	Armor	+	"
Ancient armor of a set of cast iron armor, belonging to Champion Gundyr. Modeled after a former king.
Gundyr, or the Belated Champion, was bested by an unknown warrior. He then became sheath to a coiled sword in the hopes that someday, the first flame would be linked once more.
"
Herald Set	Dark Souls 3 Wiki	Armor	+	"
Steel armor, Leather Gloves and Quilted Trousers said to be worn by Heralds of the Way of White, who deliver commandments of duty.
Protection made of steel has excellent physical absorption, but is found lacking against blunt strikes and lightning damage.
"
Black Hand Armor Set	Dark Souls 3 Wiki	Armor	+	"
Attire of hunters known as the King's Black Hands. A black cape covers leather armor, shrouding the wearer in darkness.
Black Hand was the title established to honor hunters who served successive generations of kings. To date, no more than three such individuals have borne this distinction.""
"
Dancer's Set	Dark Souls 3 Wiki	Armor	+	"
Armor worn by the Dancer of the Boreal Valley.
The mirage-like aurora veil is said to be an article of the old gods, permitted only for direct descendants of the old royal family.The black eyes of the Pontiff eventually transformed the Dancer into a beastly creature, her gauntlets fusing with her own hide.
"
Antiquated Plain Set	Dark Souls 3 Wiki	Armor	+	"
Ordinary garb from an ancient land of sorcery. The gold embellishments betray a faint residue of magic, but this clothing was never intended for battle.
When a mission visited the Ringed City long ago, one of its younger missionaries elected to stay behind. It was he who became the last recorded Spear of the Church.
"
Nameless Knight Set	Dark Souls 3 Wiki	Armor	+	"
(Piece Name) of a nameless knight. Crafted with thin metal greatly reinforced by a grooved finish.
"
Armor of Thorns Set	Dark Souls 3 Wiki	Armor	+	"
(Piece name) of Kirk, the notorious knight of Thorns. A dense patch of thorns grows from its surface.A fitting item for the murderous Kirk, for even the simple act of rolling can damage enemies when wearing this attire.
"
Dragonslayer Set	Dark Souls 3 Wiki	Armor	+	"
Golden (piece name) associated with Dragonslayer Ornstein, from the age of gods, and imbued with the strength of lightning.
In the dragonless age, this knight, who long guarded the ruined cathedral, left the land in search of the nameless king.
"
Archdeacon Set	Dark Souls 3 Wiki	Armor	+	"
White crown / Holy garb / Skirt worn by an Archdeacon of the Cathedral of the Deep.
""Presented solely to delegates of the gods.
Of the three Archdeacons of the Deep, one cast off his white crown and left the cathedral to stand by Aldrich."" (Helm)
 
""A sign of the Way of White's highest rank.
Of the three Archdeacons of the Deep, one stood over Aldrich's casket, with hope that he would return one day."" (Chest)
 
""Of the Archdeacons of the Deep, one attended to Rosaria, Mother of Rebirth, whom he deemed a goddess."" (Leggings)
 
 
"
Black Witch Set	Dark Souls 3 Wiki	Armor	+	"
The purple (armor piece) of the witch Zullie, who intended to seduce Alva the Wayfarer, but eventually became his closest supporter, spending her entire life with him.
It is said that Zullie the witch, who was never loved, nor loved another, experienced all manner of misfortune, and yet in the end, found her purpose in life.
"
Fallen Knight Set	Dark Souls 3 Wiki	Armor	+	"
Armor of an order of fallen knights who disbanded and fled but met untimely deaths.
The drab, tattered cloth conceals tough, black metal which provides dependable protection from fire.It is just possible to make out the majestic gold engravings on its surface.
"
Black Knight Set	Dark Souls 3 Wiki	Armor	+	"
Armor of the Black Knights who roam the lands.
The knights served the First Lord Gwyn, and followed him into the flame upon its linking. They became ash, but still wander the realms to this day.
"
Lorian's Armor Set	Dark Souls 3 Wiki	Armor	+	"
Armor of Prince Lothric's older brother Lorian. This black-dyed brass helm is patterned with flame. (Helm)This black-dyed brass armor was passed down to him from the royal family. (chest)These black-dyed brass gauntlets were passed down to him from the royal family. (Gauntlets)
Lorian, raised as a knight, is said to have been left mute and crippled by his younger brother's curse. It is also said that Lorian, in fact, wished it so.
"
Firelink Set	Dark Souls 3 Wiki	Armor	+	"
Armor of the Soul of Cinder, a deific manifestation of the Lords of Cinder, who linked the First Flame.It resembles a knight's armor, but bears hideous burns and contortions...
..A mishappen crown can be seen upon its rear. (Helm) /..taking the shape of a deathly ribcage. (Chest)
It exists as a symbol of the great Lords and the noble act of linking the fire, though it is no more than an empty husk. (Chest, Gauntlets, Leggings)
"
Armor of the Sun Set	Dark Souls 3 Wiki	Armor	+	"
""Large, durable iron helm, known as a heaume.
This helm with a red feather is said to have belonged to a Knight of Sunlight in a previous age.
The heaume has no particular powers, but is of fine quality, and appears to have been looked after with the greatest of care."" (Helm)
""Chainmail armor and white coat featuring a large rendition of the holy symbol of the sun.
The choice attire of a singular Knight of Sunlight from a previous age. The symbol was painted by the knight himself, but the armor never bore any special power, sacred or otherwise."" (Chest)
""Durable iron bracelets protecting the wearer's wrists."" (Gauntlets)
""Chain leggings combined with iron boots."" (Leggings)
""Said to be the bracelets of a Knight of Sunlight from a previous age.
Has no particular powers, but are of fine quality, and evidently well taken care of."" (Gauntlets / Leggings) 
"
Knight Set	Dark Souls 3 Wiki	Armor	+	"
(Armor piece) of a lowly knight, fashioned from solid iron. This/these (armor piece) might be on the heftier side compared to others of their ilk, but as such offer great physical absorption in exchange for its/their imposing weight. Do not think to wear it without the necessary Vitality.
"
Silver Knight Set	Dark Souls 3 Wiki	Armor	+	"
(Piece Name) of the Silver Knights allegiant to the royals of old.
It is said that even after the family's passing, the knights continued to watch over their manor, and the ruined cathedral.
"
Ruin Set	Dark Souls 3 Wiki	Armor	+	"
Armor of the company of knights who were sent to the Ringed City on an old king's orders.
The knights sought the dark soul, but were so soundly crushed, they had little choice but to swear themselves to the Judicator Giant.
The ill-fated company was later immortalized in a dark fable, inspiring the aspect of certain golems in whom their name lived on.
"
Ordained Set	Dark Souls 3 Wiki	Armor	Ashes of Ariandel Armor	"
Garb of Friede, Sister of the Painted World. A light blue dress sewn with thin fabric.
After renouncing everything, Friede discovered a people that she wished to protect, and assumed the precise form that they yearned for.
"
Iron Dragonslayer Set	Dark Souls 3 Wiki	Armor	+	"
Stark melted iron body armor of the ancient Dragonslayer Armour.
The Armour, defeated by the Champion of Ash in Lothric, was left ages to rust, until it slipped into an abyssal swamp, where it was possessed once again by the memory of the hunt. 
"
