item	site	category	subcategory	description
Greatshield of Artorias	Dark Souls Wiki	Shields	Greatshields	"  ""Shield born from the soul of the great grey wolf Sif, guardian of the grave of the Abysswalker Knight Artorias.""  ""Boasts consistent defense and divine protection against various status effects.""
"
Balder Shield	Dark Souls Wiki	Shields	Standard Shields	"""Shield of the knights of the ancient kingdom of Balder. Tweaked for improved stability.  Balder was the home of Knight King Rendal, but the kingdom was reduced to ruins after a widespread outbreak of Undead""
Overview table for all Upgrades at regular, max and threshold levels. Click on the tabs to see individual upgrade paths in detail. Use this table to quickly compare performance
     
Regular Upgrades are performed by Andre of Astora at the Undead Parish. Regular +6 requires a regular +5 weapon and to hand in the Large Ember. Regular +11 requires a regular +10 weapon and to hand in the Very Large Ember. Regular Reinforcement Scales 31% for Strength to increase your AR.To reach max, you need: 3,000 souls, 9 titanite shards to +5, 9 large titanite shards to +10, 7 titanite chunks to +14 and 1 titanite slab to +15
"
Wooden Shield	Dark Souls Wiki	Shields	Standard Shields	" ""Vertically elongated wooden shield. Decorated with a white dragon.  ""Wood shields are lighter than metal shields, but with lower physical damage reduction, and reduced shield stability.""
"
Eagle Shield	Dark Souls Wiki	Shields	Greatshields	"""Greatshield with an eagle design. Lightest and easiest greatshield to handle.""  ""Greatshields are very stable, and deflect attacks. But one cannot parry, and instead bashes with the shield.""
"
Tower Kite Shield	Dark Souls Wiki	Shields	Standard Shields	" ""Medium metal shield. Decorated with a tower, the symbol of protection. A standard, widely-used shield.""
Overview table for all Upgrades at regular, max and threshold levels. Click on the tabs to see individual upgrade paths in detail. Use this table to quickly compare performance
    
Regular Upgrades are performed by Andre of Astora at the Undead Parish. Regular +6 requires a regular +5 weapon and to hand in the Large Ember. Regular +11 requires a regular +10 weapon and to hand in the Very Large Ember. Regular Reinforcement Scales 31% for Strength to increase your AR.To reach max, you need: 3,000 souls, 9 titanite shards to +5, 9 large titanite shards to +10, 7 titanite chunks to +14 and 1 titanite slab to +15
"
Red & White Round Shield	Dark Souls Wiki	Shields	Small Shields	"""Round wooden shield crafted in Lordran featuring an impressive red and white design.  The giant trees in Lordran are distant offspring of the great stone archtrees. This shield inherits their properties, and the wood greatly reduces magic damage.""
"
Bloodshield	Dark Souls Wiki	Shields	Standard Shields	" ""The bloodshield spoken of in the lost legends. The red blood is slightly enchanted, and boost various resistances.""
"
Black Iron Greatshield	Dark Souls Wiki	Shields	Greatshields	"""Greatshield of the might knight Tarkus""  ""Built of special black iron and even heavier than Knight Berenike's tower shield. Especially resistant to fire attacks and effective for shield bashing.""
The shield was designed as part of a contest FromSoftware had before Dark Souls was released. Adam Ledzion is the name of the creator and the original name for the shield was the “Blood and Souls Shield”. He was credited as a Shield Contest Design Winner in the end credits.Though uncredited, the shield makes its return in Dark Souls 3 wielded by Knightslayer Tsorig.
"
Pierce Shield	Dark Souls Wiki	Shields	Standard Shields	"""Shield of certain knights of Catarina, used in attacks with a large protrusion in the center.""  ""Can be used as a thrust weapon.""
"
Black Knight Shield	Dark Souls Wiki	Shields	Standard Shields	"""Shield of the Black Knights that wander Lordan. A flowing canal is chiseled deeply into its face.""  ""Long ago, the black knights faced the chaos demons, and were charred black, but their shields became highly resistant to fire.""
Unique Upgrades are performed by any Blacksmith or by using the Weapon Smithbox.To reach max, you need: 10000  souls and 10  Twinkling Titanite.Regular Reinforcement Scales 34% for Strength to increase your AR.
"
Crest Shield	Dark Souls Wiki	Shields	Standard Shields	"""Shield of a nameless knight, likely a high-ranking knight of Astora.""  ""One of the enchanted blue shields. The Crest Shield greatly reduces magic damage.""
"
Sunlight Shield	Dark Souls Wiki	Shields	Standard Shields	" ""Shield of Solaire of Astora, Knight of Sunlight. Decorated with a holy symbol, but Solaire illustrated it himself, and it has no divine powers of its own.  As it turns out, Solaire's incredible prowess is a product of his own training, and nothing else.""
"
