item	site	category	subcategory	description
Witchtree Bellvine	Dark Souls 2 Wiki	Weapons	Staves	"
Witchtree bellvine that sprouts amongst old growth. A catalyst for miracles and hexes.  Clerics who were ostracized devised this as an alternative catalyst for casting miracles.  Most clerics who were stripped of their status are good-for-nothings, but among them are powerful spell casters who represented real threats to the establishment.  Although not a proper catalyst, the bellvine is quite powerful. 
"
Greataxe	Dark Souls 2 Wiki	Weapons	Great Axes	"
A greataxe wielded with both hands.This greataxe, crafted with a gigantic, weighty blade, is designed to inflict heavy damage, and requires inhuman strength to handle. Each swing of the greataxe requires the full force of the body, leaving the wielder wide open. Mastering this weapon will require the most thorough training of both body and mind. 
"
Broken Thief Sword	Dark Souls 2 Wiki	Weapons	Daggers	"
A broken straight sword. Handled as a dagger due to its length.  This inexpensive sword is terribly worn, but nevertheless a favorite amongst thieves.
"
Monastery Scimitar	Dark Souls 2 Wiki	Weapons	Curved Swords	"
Crafted at the Lindelt Monastery to replicate an ancient, sacred scimitar characterized by its uniquely shaped tip.  When a true master wields this scimitar, their graceful chained attacks are described as mystical dances, and their deadly slashes as lingering nightmares.  
"
Pate's Spear	Dark Souls 2 Wiki	Weapons	Spears	"
A long spear wielded by Pate. This appears to be a very ordinary spear, but seems to have accumulated power of the course of countless battles.  It is not always advisable to stand out. Especially if you have something to hide.
"
Royal Dirk	Dark Souls 2 Wiki	Weapons	Daggers	"
 A dagger fashioned from rare geisteel, boasting an unusually long blade.  Geisteel was a precious alloy created in the eastern land of Mirrah, its composition long kept secret from foreign lands.  That is, until Chancellor Wellager was ordered by King Vendrick to grant the gifted blacksmith Llewellyn a lifetime contract, whatever the cost, in order to introduce the rare alloy to Drangleic.
"
Shadow Dagger	Dark Souls 2 Wiki	Weapons	Daggers	"
Dagger used by those who lurk in the shadows. Formed by bending a sword into the shape of a dagger.  In Mirrah, the land of knights, there exists an order of shadow knights who carry out assassinations in the cover of darkness.  Those who fled even the order of shadow knights had rejected all forms of honor, and resorted to unseemly mercenary work.""
"
Old Knight Halberd	Dark Souls 2 Wiki	Weapons	Halberds	"
""An undated halberd.Wielded by a warrior from a time so ancient that there exists no record of his endeavors. Has extremely low durability. Sometimes, just as a thing falls to pieces, it unleashes its last flash of great power...""
"
Darkdrift	Dark Souls 2 Wiki	Weapons	Katanas	"
Katana of Grave Warden Agdayne.  Has a crystal-clear blade and a strong attack that slices through enemy shields. This katana was originally wielded by the one who gave us first death, and still exists imperfectly between planes.  Effect: shield piercing (strong attack) 
"
Black Dragon Greatsword	Dark Souls 2 Wiki	Weapons	Greatswords	"
In legend, this oddly-shaped long sword is said to be forged from the black dragon's tail.  As it is told, the black dragon lost its tail to a brave warrior in a magnificent battle, and the tail was later used to forge several legendary weapons.
"
Wrathful Axe	Dark Souls 2 Wiki	Weapons	Halberds	"
An armament forged from the soul of Elana,child of Dark.
Use strong attack to unleash its latent power.
When the Abyss dissipated, the things that called it home were fragmented and scattered across the realm.
Eventually these pieces regained form, in ways that hinted at humanity's true nature.
"
Moonlight Greatsword	Dark Souls 2 Wiki	Weapons	Greatswords	"
The blade of this greatsword shines like the brilliant rays of the moon.
In the oldest legends, rarely spoken of today, it is said that the sword was born of a great white being. 
The strong attack unleashes its strength, launching a wave of moonlight.
Effect: special attack (strong attack) 
"
Dragonrider's Halberd	Dark Souls 2 Wiki	Weapons	Halberds	"
Halberd of the Dragonriders, King Vendrick's royal guard. A highly versatile weapon that can slash, sweep, and thrust when wielded nimbly, and is also imbued with magic.Demands great skill of its wielder, and thus served to test the worthiness of those who aspire to join the Dragonriders.
"
Dragonslayer Greatbow	Dark Souls 2 Wiki	Weapons	Greatbows	"
A greatbow said to be used to down ancient dragons flying high above the clouds.
Extremely large for a mere bow, and more destructive than any ranged weapon imaginable.
Shooting this bow requires the grounding of its stability anchor, which takes time and leaves the shooter vulnerable.
Also requires great arrows. 
"
Ashen Warrior Sword	Dark Souls 2 Wiki	Weapons	Straight Swords	"
Straight sword wielded by ashen warriors.  As brittle as it appears.  The jagged edge of this tired and worn blade tears into the hides of foes.
"
Chaos Blade	Dark Souls 2 Wiki	Weapons	Katanas	"
A Katana of unknown origin. Damage to foes also damages its owner.
The peculiar pattern upon the blade suggests the sinister nature of this cursed blade.
It is an alluring vortex and a lonely soul.
"
Ruler's Sword	Dark Souls 2 Wiki	Weapons	Greatswords	"
Original:
Greatsword of Vendrick, king of Drangleic.
The strength of this sword is relative to the number of souls possessed by its wielder.
The great king shut himself away, and was soon reduced to a mere shell.
Just what was it that he yearned to protect?
Effect: attack boosted by souls held
 
Scholar of the First Sin changed to:
Greatsword of Vendrick, King of Drangleic.
The strength of this sword is relative to the number of souls possessed by its wielder.
One fragment of Dark, having taken human shape, became obsessed with the King's soul.
Impelled by its own cravings, it sought souls, and strove to make the strength of the Giants its own.
Effect: attack boosted by souls held.
"
Bone Staff	Dark Souls 2 Wiki	Weapons	Staves	"
Staff crafted with animal bones. A catalyst for sorceries and hexes.  Properly trained sorcerers receive their first staff from their master after reaching a certain level of accomplishment. Those without proper training must devise something of their own making. 
"
Craftman's Hammer	Dark Souls 2 Wiki	Weapons	Hammers	"
An old smithing hammer. Looks like a typical hammer, but is in fact incredibly sturdy. Some say it was the hammer used long ago by a famed blacksmith of yore. 
"
Parrying Dagger	Dark Souls 2 Wiki	Weapons	Daggers	"
Unlike standard weapons, this dagger is intended for parrying.
Accomplishments are forever out of  reach to those who constantly fear failure. A true warrior hones his body and mind, and peers far beyond immediate hardship.
"
Dragonslayer's Crescent Axe	Dark Souls 2 Wiki	Weapons	Axes	"
The beloved black axe of the gallant Shieldless Lothian, formerly of Forossa.  No warrior matched the ferocity of unbeatable Lothian, but he abruptly retired from the battlefield and was never heard from again. Some say that he grew tired of the frailty of human foes, and set off to slay the legendary dragon.
"
Defender Greatsword	Dark Souls 2 Wiki	Weapons	Greatswords	"
Greatsword wielded by the Throne Defender.
Unleash its true power to enwreath in magic.
The Defender has stood by the throne for ages.
Will his wait be worth the while?
"
Fume Sword	Dark Souls 2 Wiki	Weapons	Straight Swords	"
Straight sword forged from the soul of the fume knight, and imbued with the Dark of Nadalia.
The exile swordsman Raime had the ability to expunge the black fog, but chose instead to live alongside it, in the company of the child of Dark that haunts this sword. 
"
Sorcerer's Staff	Dark Souls 2 Wiki	Weapons	Staves	"
The first staff of most sorcerers. A catalyst for sorceries and hexes. To use sorceries, attune a sorcery at a bonfire and equip a staff.  The strength of most sorceries is affected by the caster's intelligence.
"
Bow of Want	Dark Souls 2 Wiki	Weapons	Bows	"
Original:
A bow created from the soul of Nashandra.
The old one of the Abyss was reborn in death, split into miniscule fragments, and spread across the land.
The smallest of the pieces, sensing its own fragility, yearned for what it lacked.
 
Scholar of the First Sin changed to:
A bow created from the soul of Nashandra.
The old one of the Abyss was reborn in death, split into miniscule fragments, and spread across the land.
Light and Dark are two sides of the same coin, much like the soul and the curse.
The beings who presented themselves to those in search of kinghood were drawn to their awesome strength. 
"
Old Knight Hammer	Dark Souls 2 Wiki	Weapons	Great Hammers	"
An undated great hammer. Wielded by a warrior from a time so ancient that there exists no record of his endeavors.  Has extremely low durability Sometimes, just as a thing falls to pieces, it unleashes its last flash of great power... 
"
Battle Axe	Dark Souls 2 Wiki	Weapons	Axes	"
An axe crafted for battle.  Axes generally deal more damage than swords, but each swing leaves its wielder vulnerable. One is tempted to swing axes with wild abandon, but in fact their effective manipulation demands caution and precise timing. 
"
Gyrm Great Hammer	Dark Souls 2 Wiki	Weapons	Great Hammers	"
   A great hammer used by the nomadic Gyrm. A makeshift weapon created from a blacksmith's anvil.  As heavy as it appears. Crafted rather shoddily, but each hit landed is certain to inflict serious damage. 
"
Bewitched Alonne Sword	Dark Souls 2 Wiki	Weapons	Katanas	"
Katana forged from the soul of Sir Alonne.
The captivating, undulating design serves to enhance this weapon's mystical allure.
Alonne came from the east, and soon became the Iron King's most trusted knight.
When he departed, the Old Iron King bequeathed Sir Alonne's name to his iron warriors. 
"
Thorned Greatsword	Dark Souls 2 Wiki	Weapons	Greatswords	"
A greatsword forged from the soul of the Looking Glass Knight.
Strong attack unleashes its latent power.
Fearing something wicked, the King fled the castle and never returned. 
But his warrior, forever true to his command, stands ready to expunge those who would challenge him.
Effect: special attack (strong attack)
"
Gyrm Greataxe	Dark Souls 2 Wiki	Weapons	Great Axes	"
A greataxe used by the nomadic Gyrm.  At first glance this greataxe appears crude, but with further examination one sees the fine craftsmanship of Gyrm blacksmiths. Quite heavy for a human, but swung about with reckless abandon by the Gyrm. 
"
Priest's Chime	Dark Souls 2 Wiki	Weapons	Chimes	"
Sacred chime granted to high-ranking clerics. A catalyst for miracles and hexes.  Drangleic was the home of many clerics, but King Vendrick held a lukewarm opinion of their powers, and kept them only as attendants to ceremony. In this sense, Drangleic was not the place for a cleric with any ambition.
"
Thief Dagger	Dark Souls 2 Wiki	Weapons	Daggers	"
Dagger with a crooked tip.  A common accessory of thieves, shoddily crafted and without much bite""
"
Watcher Greatsword	Dark Souls 2 Wiki	Weapons	Greatswords	"
Greatsword wielded by the Throne Watcher.
Unleash its true power to enwreath magic.
The Watcher has stood by the throne for ages.
Will his wait be worth the while?
"
Dragon Tooth	Dark Souls 2 Wiki	Weapons	Great Hammers	"
A giant dragon tooth used as a great hammer. As solid as a boulder, this tooth is said to be taken from a dragon, but the truth of this claim is unclear. What is certain is that is bears some mystical power, and its wielder gains resistance to magic and fire.  Effect: resistance to magic and fire 
"
Sanctum Mace	Dark Souls 2 Wiki	Weapons	Great Hammers	"
A mace wielded by sanctum soldiers.  This mace was corrupted by poison when Sinh, the sleeping dragon, awoke.  A mere mortal would be asphyxiated by the poison emitted when wielding this, but for the noxious sanctum soldiers, this fact matters none. 
"
Flamberge	Dark Souls 2 Wiki	Weapons	Greatswords	"
A greatsword with an undulating blade. The unique shape is designed to pare the flesh, and is highly effective at causing bleeding.  Flamberge literally means ""flame blade,"" but it also seems to bear a certain creature's likeness.
"
Rapier	Dark Souls 2 Wiki	Weapons	Piercing Swords	"
A standard thrusting sword.  Thrusting Swords are light swords with fine tips that can be used while holding up a shield, and are effective for parrying.  Use quick thrusts to damage hard-skinned foes. Also effective when fighting in narrow spaces.  
"
Black Knight Ultra Greatsword	Dark Souls 2 Wiki	Weapons	Ultra Greatswords	"
Ultra greatsword wielded by knights who served a lord of light in a long forgotten age.  Even after their flesh was charred by flame, they remained as strong as ever, and stood watch, challenging visitors to their land. 
"
Sunset Staff	Dark Souls 2 Wiki	Weapons	Staves	"
A staff said to have been forged in Aldia. A catalyst for sorceries and hexes. Particularly powerful for casting hexes.  The mysterious Lord Aldia secluded himself inside a manor to conduct various experiments. Those invited to the manor disappeared, replaced over time with malformed beasts that roamed its halls. 
"
Longsword	Dark Souls 2 Wiki	Weapons	Straight Swords	"
Standard straight sword.  This straight sword is sufficient in most respects, and effective in most situations if wielded properly. Those who aspire to master the sword are certain to wield this at some point during their journey.
"
Pilgrim's Spontoon	Dark Souls 2 Wiki	Weapons	Spears	"
Spontoon used by warriors on pilgrimage.  Rather worn from the long journey it has doubtless seen.  A spear which also doubles as a catalyst for sorceries, making it an ideal choice for light-footed pilgrims. 
"
Idol's Chime	Dark Souls 2 Wiki	Weapons	Chimes	"
Sacred chime of Licia of Lindelt. A catalyst for miracles and hexes.  In any town there will be a few folk with unusual urges. They either endeavor to resist these urges, or act upon them out of the view of others. The world is not so welcoming they may bare their souls true. 
"
Bound Hand Axe	Dark Souls 2 Wiki	Weapons	Axes	"
An axe with an unusual design. Found in the Undead Purgatory. The chains and spikes wrapped around the axe cause bleeding, but weaken the axe's effectiveness when slashing.  Accessories that are added to a weapon for the sole purpose of tormenting foes can often detract from the weapon's natural effectiveness. 
"
Staff of Wisdom	Dark Souls 2 Wiki	Weapons	Staves	"
Staff of the lost land of Olaphis. Sorcery-dedicated catalyst. Cannot be used to cast hexes. The crystal at the tip of the staff greatly augments spell strength. Already a finely-crafted staff, made even more effective by its crystal, the brilliance of which has been polished over time with powerful magic. 
"
Malformed Claws	Dark Souls 2 Wiki	Weapons	Fist Weapons	"
One of the malformed weapons developed in Aldia. Appears to be a crustacean pincer, but its precise origins are unclear. Use strong attack to inflict damage even upon foes with  raised shields.  The peculiar figure known as Lord Aldia attempted to uncover the secrets of life itself, and viewed the Undead as a key to this mystery  Effect: shield piercing (strong attack)
"
Ivory Straight Sword	Dark Souls 2 Wiki	Weapons	Straight Swords	"
Sword of Fabian, knight of Eleum Loyce.
This blade, crafted with ivory ore native to the land, harnesses souls to slash at foes.
Sir Fabian led the loyal knights of Eleum Loyce straight into the depths of chaos to exterminate the terrible things that dwelled there, but not one of the selfless knights returned
"
Falchion	Dark Souls 2 Wiki	Weapons	Curved Swords	"
A standard curved sword.  Each slash of a curved sword does less damage than a straight sword, but can deal a series of hits in flowing succession.  The sharp blade is effective at causing bleeding, but is soon dulled. Beware when facing rock-solid foes.
"
Spider's Silk	Dark Souls 2 Wiki	Weapons	Piercing Swords	"
Thrusting sword forged from the soul of the Duke's Dear Freja.
Its needle-like blade can easily pierce the seams of the toughest armor.
Supposedly, the duke himself, an eccentric soul fascinated with spiders, went on to take a form that was far from human.
Effect: shield piercing (strong attack)
"
Dragonslayer Spear	Dark Souls 2 Wiki	Weapons	Spears	"
A ranseur forged from the soul of the Old Dragonslayer.
The spear of the knight known as the Dragonslayer was imbued with the power of lightning, and shattered the stone scales of dragons.
Strong attack unleashes its latent power.
Effect: lightning, special attack (strong attack)
"
Bandit's Knife	Dark Souls 2 Wiki	Weapons	Daggers	"
A knife with a slightly broad single edge. Its tip is shaped to leave a wound that won't easily close. Designed for unsavory work, and beloved by those of unsavory ilk.""
"
Blacksmith's Hammer	Dark Souls 2 Wiki	Weapons	Hammers	"
An ordinary hammer used by a blacksmith.  Can be used as a hammer, but not to any great effect, as it was made to shape weapons, not serve as one. 
"
Retainer's Short Sword	Dark Souls 2 Wiki	Weapons	Daggers	"
Short sword wielded by retainers in the Garrison Ward.  Long ago, the retainers attended to the priestesses, but with their disappearance, the retainers were left to wander frigid Eleum Loyce without purpose"" 
"
Black Knight Greatsword	Dark Souls 2 Wiki	Weapons	Greatswords	"
Greatsword wielded by knights who served a lord of light in a long-forgotten age.  Even after their flesh was charred by flame, they remained as strong as ever, and stood watch, challenging visitors to their land. 
"
Bloodied Whip	Dark Souls 2 Wiki	Weapons	Whips	"
A blood-stained whip. A tool made for a purpose forbidden by the gods. Its effect is augmented by its pointed tip, but still only marginally effective against protective covering such as hard armor.
"
Butcher's Knife	Dark Souls 2 Wiki	Weapons	Axes	"
An oddly large butcher's knife. 
Not your standard weapon, but certainly deadly enough to be utilized as one.
Absorbs the HP of foes. 
Who in their right mind would create such a thing?
Perhaps it is best not to dwell on how it was likely used in the past.
Effects: HP absorb 
"
Heide Knight Sword	Dark Souls 2 Wiki	Weapons	Straight Swords	"
Straight sword originating in Heide, A special alloy makes it very durable.  The composition of the alloy of these swords remains a mystery, but in Drangleic the attempt to imitate it resulted in the similar bradden steel. 
"
Shield Crossbow	Dark Souls 2 Wiki	Weapons	Crossbows	"
Crossbow created from the soul of the Executioner's Chariot. Iron plate serves as a shield while firing.  The merciless chariot inflicted agony upon others with utter impunity, and the crossbow created from its soul strives to protect from possible retribution.  Effect: guard while firing 
"
Silverblack Sickle	Dark Souls 2 Wiki	Weapons	Reapers	"
A silver-black sickle imbued with the power of dark. The large arced blade reaches around shields and inflicts damage.  The grave wardens vowed to ensure the tranquility of those who slumber in the Undead Crypt. If one dares disturb them, the grave wardens make no allowance for stature or riches, and will readily bury them along with the others.  Effect: shield piercing (strong attack)  
"
Alonne Greatbow	Dark Souls 2 Wiki	Weapons	Greatbows	"
Unique bow equipped by Alonne Knights.  This very powerful bow uses great arrows, but each draw of the string requires a great deal of time, leaving the shooter vulnerable.  In the heyday of the land, the Old Iron King fancied entertaining dubious and eccentric guests from faraway lands.  Most of them were charlatans, but amongst the riff-raff were true masters of authentic and refined arts.""   Scholar of the First Sin changed to: Unique bow equipped by Alonne Knights.  This very powerful bow uses great arrows, but each draw of the string requires a great deal of time, leaving the shooter vulnerable.  In the heyday of the land, the Old Iron King fancied entertaining dubious and eccentric guests from faraway lands.  Most of them were charlatans, but among the riff-raff was an unusual knight from the far east. He trained the Iron King's men in the sword, in obeisance to his new lord. 
"
Protective Chime	Dark Souls 2 Wiki	Weapons	Chimes	"
Sacred chime commonly used by clerics of Lindelt. A catalyst for miracles and hexes.  A sacred chime serves to conduct the power of miracles, but in the past, some entirely different served the same purpose. 
"
Drakekeepers Sword	Dark Souls 2 Wiki	Weapons	Straight Swords	"
An extremely sturdy pitch-black straight sword.  Colossal warriors staunchly watch over the shrine, ready to defend its resident, or allow one worthy enough to be granted audience.
"
Partizan	Dark Souls 2 Wiki	Weapons	Spears	"
A spear with a broad blade. The blade is widened and given extra weight to allow for slashing.  The broader attacks of the partizan, however, make it less effective in narrow spaces.
"
Possessed Armor Greatbow	Dark Souls 2 Wiki	Weapons	Greatbows	"
Greatbow wielded by possessed armor.  Crafted with multiple layers of iron, resulting in almost excessive sturdiness.  These suits of armor were once decorations, until the black fog ruling the tower seized control of them.  
"
Morning Star	Dark Souls 2 Wiki	Weapons	Hammers	"
A club fitted with a spiked head. The spikes of this blunt weapon cause bleeding. Normally wielded by clerics, but clearly intended to draw blood. 
"
Spear	Dark Souls 2 Wiki	Weapons	Spears	"
A standard spear.  Spears allow one to attack a foe from a distance, and while holding up a shield. Thrusting attacks are effective even against opponents with strong defense, but they have a narrow point of contact and won't effectively break through a shielded defense.  
"
Archdrake Mace	Dark Souls 2 Wiki	Weapons	Great Hammers	"
A mace normally issued to clerics of the Archdrake sect of Lindelt.  The land of Lindelt is governed by stringent laws, and those who dare defy them are punished without mercy.  It is often the sinful who seek piety, spurred only by a selfish desire for salvation. 
"
Mirrah Greatsword	Dark Souls 2 Wiki	Weapons	Greatswords	"
Greatsword issued to the proud knights of Mirrah's official order. This one was wielded by Lucatiel.  This greatsword demands advanced skill in a rare and unique sword technique.  A tiny message is inscribed on the blade, a promise to someone special. 
"
Transgressor's Staff	Dark Souls 2 Wiki	Weapons	Staves	"
A staff enwreathed in a matte blackness. Found in the heart of the Dark Chasm. A catalyst for sorceries and hexes. No one knows what lies beyond the dark passages found across Drangleic, but perhaps they are better left undisturbed. 
"
Black Knight Greataxe	Dark Souls 2 Wiki	Weapons	Great Axes	"
Even after their flesh was charred by flame, they remained as strong as ever, and stood watch, challenging visitors to their land. 
"
Ice Rapier	Dark Souls 2 Wiki	Weapons	Piercing Swords	"
Rapiers wielded by sorcerers of Eleum Loyce, imbued with a magic that is released with a strong attack.  A great protective wall was erected to protect Eleum Loyce from the encroaching chaos, and these sorcerers were amongst its defenders. 
"
Manikin Sabre	Dark Souls 2 Wiki	Weapons	Curved Swords	"
Small curved sword of the manikins of Harvest Valley.  The peculiar art of puppetry is a vestige of the two lost lands. The Queen, entranced by poison, used it to beckon unknowing souls to the defiled valley.
"
Black Flamestone Dagger	Dark Souls 2 Wiki	Weapons	Daggers	"
 A dagger affixed with a black crystal.  Found deep inside the Gutter, in the Black Gulch.  Heavier than a standard dagger, but with a fine crystal that gives it a smoother slice.  Some of the more determined souls exiled to the Gutter sought to scale the walls of the forsaken place and walk the earth once again, but failed, and wasted away mired in misery and resentment.""
"
Black Dragon Warpick	Dark Souls 2 Wiki	Weapons	Hammers	"
In legend, this oddly-shaped war hammer is said to be forged from the black dragon's tail.  As it is told, the black dragon lost its tail to a brave warrior in a magnificent battle, and the tail was later used to forge several legendary weapons. 
"
Blacksteel Katana	Dark Souls 2 Wiki	Weapons	Katanas	"
Blacksteel katana wielded by Alonne Knights. One of the sturdiest types of katana, preferred by masters of the quick-draw.In the heyday of his land, the Old Iron King fancied entertaining dubious and eccentric guests from faraway lands. Most of them were charlatans, but amongst the riff-raff were true masters of authentic and refined arts.  Scholar of the First Sin changed to: Blacksteel katana wielded by Alonne Knights.One of the sturdiest types of katana, preferred by masters of the quick-draw. In the heyday of his land, the Old Iron King fancied entertaining dubious and eccentric guests from faraway lands. Most of them were charlatans, but among the riff-raff was an unusual knight from the far east. He trained the Iron King's men in the sword, in obeisance to his new lord. 
"
Black Scorpion Stinger	Dark Souls 2 Wiki	Weapons	Piercing Swords	"
Manscorpion Tark's thrusting sword.  The scorpion pincer guard contains poison, which is injected into foes pierced by the blade.  Tark's past is a thing obscure. But then again, do any of us know who we are, let alone what we may have been? 
"
Repeating Crossbow	Dark Souls 3 Wiki	Weapons	Crossbows	"
This crossbow, customized for repeat-firing to face mobs alone, was wielded by Slave Knight Gael.
Used in the battles of an endless journey, this crossbow is covered with twists and dinks, rusted with blood, and made extremely brittle from overuse.
Skill: Repeat Fire Assume stance to activate repeat firing mechanism, and repeat fire with normal and strong attacks.
"
Immolation Tinder	Dark Souls 3 Wiki	Weapons	Halberds	"
Profaned Flame wielded by the Irithyllian witches, frigid spirits roaming the Boreal Valley.This torch, both a weapon and a staff, is enshrouded in an everlasting flame.Skill: Punitive FlamePunish foes with a flame that blankets the ground.
"
Gargoyle Flame Hammer	Dark Souls 3 Wiki	Weapons	Great Hammers	"
Stone torch hammer wielded by gargoyles of the Profaned Capital. The Profaned Flame, which never goes out, imbues this weapon with a fire attack.Skill: Kindled FuryAnchor weapon in earth and use strong attack to launch successive volleys of fire from the tip of the hammer. 
"
Ledo's Great Hammer	Dark Souls 3 Wiki	Weapons	Great Hammers	"
Great Hammer wielded by the Silver Knight Ledo. Ledo's hammer is by far the heaviest weapon amongst those wielded by the knights of Anor Londo.
Ledo, an eccentric who traveled aross the outskirts, became a close friend to the giants and even Havel, the Rock.
Skill: Call to Stone  Spin to lure stones to the steel hammer, and use strong attack to transition into an earth slam that shatters the stones in a shockwave.
"
Dragon Tooth	Dark Souls 3 Wiki	Weapons	Great Hammers	"
Created from an everlasting dragon tooth that will never break.Left by Havel himself, along with his boulder-like great shield. Grants its wielder resistance to magic and fire.Skill: PerserveranceAnchor weapon in earth to temporarily boost poise. Damage reduced while activated.
"
Soldering Iron	Dark Souls 3 Wiki	Weapons	Spears & Pikes	"
Branding iron used by the jailers prowling Irithyll Dungeon.Press its searing tip against foes to inflict fire damage, and temporarily block Estus healing.Skill: ChargeHold iron at waist and charge at foe. Use strong attack while charging to extend the length of the charge.
"
Greataxe	Dark Souls 3 Wiki	Weapons	Greataxes	"
Greataxe resembling a hunk of raw iron.If one posesses the inhuman strength required to lift the weapon, the great heft of its attacks will send foes flying. However, since every swing makes use of one's entire body, attacks leave the wielder wide open to retaliation.Skill: WarcryLet out a spirited warcry that temporarily boosts attack.
"
Arstor's Spear	Dark Souls 3 Wiki	Weapons	Spears & Pikes	"
One of the curses that festered within the belly of the Greatwood, and a terrible weapon favored by Earl Arstor the Impaler. The spear is enwreathed in rotten, heavily poisonous meat. Defeating foes restores HP.Skill: Shield SplitterTake a large step forward and make a single focused thrust to puncture enemy shields and inflict damage.
"
Reinforced Club	Dark Souls 3 Wiki	Weapons	Hammers	"
A club made more deadly by the attachment of numerous nails to its head.  The nails allow this strike weapon to be lacerating, but the damage caused by their insertion has reduced its durability, making the weapon fragile.  Skill: Warcry  Let out a spirited warcry that temporarily boosts attack, and enables a special consecutive strong attack.
"
Warden Twinblades	Dark Souls 3 Wiki	Weapons	Curved Swords	"
Paired weapon wielded by the grave wardens of the Cathedral of the Deep. The grave wardens of the cathedral, who put down reincarnating corpses, wield weapons that cause profuse bleeding, for the loss of blood and bodily fluids is said to slow reanimation. Skill: Spin Slash Slice into foes with a large spinning motion, and continue spinning to transition into strong attack.
"
Black Blade	Dark Souls 3 Wiki	Weapons	Katanas	"
A short katana wielded by the swordsman and distinguished guest of High Lord Wolnir. This shiny black blade is thick, but shorter than the typical katana.The swordsman was a master of a rare technique, traces of which can be observed in this weapon's strong attack.Skill: HoldAssume a holding stance to rapidly execute a lunging slash with a normal attack, or a deflecting parry with a strong attack.
"
Gundyr's Halberd	Dark Souls 3 Wiki	Weapons	Halberds	"
Halberd of Gundyr the Champion, received when he was charged with his duty.This old cast-iron halberd has the power to break poise, and is said to never crumble, seeming to suggest that Gundyr was fated to eternal service from the beginning.Skill: Champion's ChargeHold spear at waist and charge at foe, and use momentum to transition into sweeping strong attack. 
"
Crescent Axe	Dark Souls 3 Wiki	Weapons	Halberds	"
A crescent-shaped halberd resembling a long-handled battle axe.Traditionally wielded by Way of White clerics.Skill: WarcryLet out a spirited warcry that temporarily boosts attack.
"
Four-Pronged Plow	Dark Souls 3 Wiki	Weapons	Spears & Pikes	"
This four-pronged plow is shaped like a fist, and is a worker's tool in the Undead Settlement.Not originally intended for battle, but serves as a deadly weapon owing to its sharp points.Skill: ChargeHold spear at waist and charge at foe. Only, it is important to have good footing. 
"
Crucifix of the Mad King	Dark Souls 3 Wiki	Weapons	Halberds	"
A cross spear hung with a malformed corpse. 
Once, a mad king was born to the pygmy royalty and Shira, knight of Filianore, put him to rest. But Shira's cross spear, unable to kill the undying king, only pinned itself to him. Shira delivered them together to the darkroom, where she stayed and held them close.
Skill: Mad King's FollySlam malformed corpse into the ground to briefly awaken it, then fillet with strong attack to trigger a roar, a blessing, or vexation.
"
Demon's Fist	Dark Souls 3 Wiki	Weapons	Fist & Claws	"
A demonic fist that burns with fiery essence. Its wielder can release this power through use of its Skill. When two-handed, fists are equipped in each hand.Skill: Flame WhirlwindSpin through opponents with abandon, flaming fists outstretched. Using a strong attack while spinning utilizes your momentum to slam the ground with both fists.
"
Winged Spear	Dark Souls 3 Wiki	Weapons	Spears & Pikes	"
A long-hilted spear with winged lugs. Long reach, and can be used with shield up. Spear attacks are centered on thrusting, but can inflict high damage when timed with the end of an enemy's swing.Skill: ChargeHold spear at waist and charge at foe. Use strong attack while charging to extend the length of the charge.

"
Painting Guardian's Curved Sword	Dark Souls 3 Wiki	Weapons	Curved Swords	"
A weapon described in legends passed down amongst heretics, wielded by the Painting Guardians.A uniquely shaped weapon with a flat tip.Skill: Chained DanceExecute relentless consecutive attacks while tracing a circle in a unique dance of deadly grace. 
"
Earth Seeker	Dark Souls 3 Wiki	Weapons	Ashes of Ariandel Weapons	"
This large twin-bladed axe forged with bronze is a ceremonial weapon normally used in sacred rites. Millwood is a land of primitive earth worship where chieftain knights served as high priests. Skill: Earthen Wrath
 Thrust weapon into earth with a prayer to trigger explosive tremors.
"
Tailbone Spear	Dark Souls 3 Wiki	Weapons	Spears & Pikes	"
Twisted spear favored by the wretched, failed prisoners of Irithyll Dungeon.Crafted from a feeble tailbone, and seen as a sign of the dragons. Their screams are oft heard inside the dungeon, as they naively mutilate their unworthy flesh.Skill: Unleash DragonThrust the spear to unleash the strength of dragons, similar to an ancient dragon weapon, only with its power tragically faded.
"
Great Mace	Dark Souls 3 Wiki	Weapons	Great Hammers	"
Large mace wielded by the knights of the Cathedral of the Deep. The extremely heavy strike attacks of this weapon are devastating and will break weaker shields with a single blow. Wielding such a weapon will require inhuman strength. Skill: Perseverance Anchor weapon in earth to temporarily boost poise. Damage reduced while activated.
"
Rotten Ghru Spear	Dark Souls 3 Wiki	Weapons	Spears & Pikes	"
A crude, half-rotten curved spear.Choice weapon of the blunt-horned Ghrus, descendants of the acolytes of Farron Keep.The rancid tip is drenched in rotten waste, making it acutely poisonous.Skill: ChargeHold spear at waist and charge at foe. Use strong attack while charging to extend the length of the charge.
"
Dragonslayer Spear	Dark Souls 3 Wiki	Weapons	Spears & Pikes	"
Cross spear associated with Ornstein the Dragonslayer. A weapon of the gods imbued with the strength of lightning.Two-handed thrust utilizes the support of the cross and requires great might, but can pierce deep into the flesh of dragons, and send mere men flying.Skill: Lightning ChargeCharge with spear at waist to enwreathe with lightning, then release bolts with final thrust. 
"
