item	site	category	subcategory	description
Mastodon Halberd	Dark Souls 2 Wiki	Weapons	Halberds	"
""Halberd of the Primal Knights that defend Drangleic castle.The brutish and might Primal Knights wield this halberd like a feather-light twig, but to the ordinary warrior it is a chore to even hold up, owing to its great weight.Terrible experiments were said to have taken place in a hidden manor in Drangleic. The mastermind presiding over the deeds was thought to be Lord Aldia"".
"
Washing Pole	Dark Souls 2 Wiki	Weapons	Katanas	"
A katana of unknown origin. Crafted with a peculiar yet refined technique. The extremely long blade allows for strikes from great distance, but its construction makes it extremely fragile. 
"
Mail Breaker	Dark Souls 2 Wiki	Weapons	Piercing Swords	"
A slightly stubby thrusting sword. Has a sharp, sturdy blade designed for thrusting. The Mail Breaker has limited reach, but a powerful critical attack. Effective against foes donning thick armor or with naturally hard skin.  Effect: shield piercing (strong attack) 
"
Mytha's Bent Blade	Dark Souls 2 Wiki	Weapons	Daggers	"
 Dagger forged from the soul of Mytha, the Baneful Queen. Coated with a potent poison.  Mytha was the fairest queen in the land, until something unhinged her. Was it the poison found deep within the earth, or the passion that consumed her heart?
"
Witchtree Branch	Dark Souls 2 Wiki	Weapons	Staves	"
Branch of a forest-wandering witchtree. A catalyst for sorceries and hexes.  Now it is used as a weapon, but this was originally a part of a witchtree. 
"
Syan's Halberd	Dark Souls 2 Wiki	Weapons	Halberds	"
""Replica of the halberd of the loyal knight Syan.A meticulously-crafted, distinguished weapon.Sir Syan was widely known as the kingdom'smost loyal knight, and when the Giants invaded,he volunteered to lead the advance party,but was slaughtered most dishonorablyThe King commissioned replicas of Syan'saccoutrements and bestowed them topromising knights, but not long after theydonned the armor did they thoroughly go mad. ""
"
Barbed Club	Dark Souls 2 Wiki	Weapons	Hammers	"
A club forged from the soul of the Flexile Sentry.The spikes covering its length are as vile as the sentry itself.  Long ago, the dungeons overflowed with the accursed, and the king commanded a contorted sentry to deliver those who had no cells to a faraway land, and to make certain they were never heard from again.   Scholar of the First Sin changed to:  A club forged from the soul of the Flexile Sentry.The spikes covering its length are as vile as the sentry itself.  The sentry crammed inmates of the overflowing Bastile onto a rickety ship, and cast them out to the open sea.  The majority of them drowned or starved, but a few hardy survivors made land to the south, and imparted their knowledge of sorcery to the people there.
"
Hand Axe	Dark Souls 2 Wiki	Weapons	Axes	"
A crude hand axe.  More of a tool than a weapon. Its short range necessitates close-range, and therefore perilous, combat. Does a respectable amount of damage, however, considering its relatively light weight. 
"
Red Rust Sword	Dark Souls 2 Wiki	Weapons	Straight Swords	"
Straight sword of warrior Vengarl of Forossa.  This sword is battle-worn and terribly rusted, but remains a deadly weapon owing to its incredible weight.  Legend has it that it was built to test the limits of the strength of Forossa knights, until Vengarl swung it about like a wooden plaything, claiming ownership by demonstration.
"
Large Club	Dark Souls 2 Wiki	Weapons	Great Hammers	"
A large wooden club.  Not an elegant weapon by any means, but a beastly thing with plenty of weight to easily break a shielded defense. 
"
Smelter Sword	Dark Souls 2 Wiki	Weapons	Ultra Greatswords	"
An ultra greatsword forged from the soul of the Smelter Demon. Its blade bears the strength of terrible flames, a latent power unleashed by a strong attack. The earth spouted fire, and a beast arose from the flames. The short-sighted king was incinerated by the creature in one swing, and his castle devoured in a sea of flames.  Effect: special attack (strong attack)
"
Charred Loyce Greatsword	Dark Souls 2 Wiki	Weapons	Greatswords	"
A charred greatsword of the Knights of Loyce, its blade burned black by the flame.  These Knights of Loyce lacked all sense of self, and were driven only by the urge to expunge any who might disturb the flame, even former compatriots.  
"
Olenford's Staff	Dark Souls 2 Wiki	Weapons	Staves	"
Staff of Olenford the sorcerer.  A catalyst for sorceries and hexes.  Olenford, revered as the father of sorcery in Melfia, sought knowledge that surpassed mankind's ken, and so ventured into the Undead Crypt, and did away with his humanity.   Scholar of the First Sin added: Some hold the theory that Melfian sorceries and pyromancies originated within the boundaries of Drangleic, in ages past. 
"
Spitfire Spear	Dark Souls 2 Wiki	Weapons	Spears	"
A spear said to have been forged in Aldia.
Contains the power of a great flame, which is unleashed in a strong attack.
The mysterious Lord Aldia secluded himself inside a manor to conduct various experiments.
Those invited to the manor disappeared, replaced over time with malformed beasts that formed its halls.
Effect: special attack (strong attack) 
"
Chaos Rapier	Dark Souls 2 Wiki	Weapons	Piercing Swords	"
Rapier of darkness and chaos.  Navlaan claims to have sealed himself away to prevent tragedy, but could a sorcery truly possess a will of its own? Truth can be elusive, and the tales surrounding him are questionable. Only, it is clear a strange power possess this sword.  Scholar of the First Sin changed to: Rapier of darkness and chaos.  Once, a brilliant young sorcerer cast away his earthly desires, devoting himself entirely to the Dark that bewitched him.  Nebulous, inky and serene, the Dark hold an allure matched only by the fear it strikes in men's hearts. Could it be nature, holding a mirror to mankind? 
"
Drakewing Ultra Greatsword	Dark Souls 2 Wiki	Weapons	Ultra Greatswords	"
A sword decorated with drake wings.
Use strong attack to unleash its latent power.
The blade of this sword is split into two, and is best swung in smashing motions rather than slices.
Drakes are likely descendants of the ancient dragons, and although their strength pales in comparison to the what is described in legend, to mere humans they are still mighty beasts.
Effects: special attack (strong attack)
"
dagger	Dark Souls 2 Wiki	Weapons	Daggers	"
A standard dagger.   Has only modest attack and short reach, but can be jabbed in rapid succession. With a powerful critical attack, this is a potent weapon in the hands of the capable
"
Manikin Claws	Dark Souls 2 Wiki	Weapons	Fist Weapons	"
Claws used by the manikins of Harvest Valley.   The peculiar art of puppetry is a vestige of the two lost lands.  The Queen, entranced by poison, used it to beckon unknowing souls to the defiled valley.
"
Puzzling Stone Sword	Dark Souls 2 Wiki	Weapons	Straight Swords	"
A sword with a segmented blade.When swung its segments separate and the sword strike in a whipping slash.  Crafted with rare magnetic stone of remarkable strength only found within caves of the gutter.""
"
Short Bow	Dark Souls 2 Wiki	Weapons	Bows	"
The type of small bow used by hunters in training. Equip arrows to use.  Equip up to two types of arrows to give yourself immediate options in battle. Use arrows to hit enemies from afar to gain the upper hand by drawing first blood. 
"
Possessed Armor Sword	Dark Souls 2 Wiki	Weapons	Straight Swords	"
Straight sword wielded by possessed armor.  Has a heated blade imbued with fire.  These suits of armor were once decorations, until the black fog ruling the tower seized control of them. 
"
Old Knight Greatsword	Dark Souls 2 Wiki	Weapons	Greatswords	"
An old undated greatsword.  Wielded by a warrior from a time so ancient that there exists no record of his endeavors.  Has extremely low durability.  Sometimes, just as a thing falls to pieces, it unleashes its last flash of great power...
"
Giant Stone Axe	Dark Souls 2 Wiki	Weapons	Great Axes	"
Greataxe forged from the Last Giant's soul.  This weapon resembles a primitive stone tool, but is quite powerful owing to its immense size.  King Vendrick disappeared as the war with the Giants reached its ferocious peak, leaving his castle.  Some swear that upon hearing the news, the Queen's face remained as still as her portrait.
"
Scimitar	Dark Souls 2 Wiki	Weapons	Curved Swords	"
A small curved sword with a narrow blade. The rapid slashing of the lightweight scimitar hardly allows the victim to catch a breath. Has a sharp blade, but is rather ineffective against armour and hard skin.
"
Aged Smelter Sword	Dark Souls 2 Wiki	Weapons	Ultra Greatswords	"
Ultra greatsword crafted from the soul of the smelter demon. It's blade is imbued with a great flame. Use the strong attack to unleash its latent power. When the old king acquired the power to grant life to heaps of iron he molded a great array of metallic automatons.  The iron monstrosity itself was perhaps one of the king's puppets.
"
Great Scythe	Dark Souls 2 Wiki	Weapons	Reapers	"
A great scythe used to harvest grain.  Normally used as a farm tool, not a weapon. It feels almost as if there were powers in its giant blade, perhaps drawn from the fears of those hunted by this fearsome thing. 
"
Stone Soldier Spear	Dark Souls 2 Wiki	Weapons	Spears	"
Spear of the castle stone soldiers.  Sir Velstadt could always be found at the King's side, and followed him upon his exit. The knights in his service waited patiently for his return, until they turned to stone.
"
Loyce Greatsword	Dark Souls 2 Wiki	Weapons	Greatswords	"
Greatsword of the Knights of Loyce.
The Knights of Loyce were commanded to strike down each malformed terror that arose from chaos, and they would not hesitate even it if were their own king. 
"
Twinblade	Dark Souls 2 Wiki	Weapons	Twinblades	"
A twinblade fashioned from rare geisteel. Designed for high-ranking Drangleic knights, hence the decorative design.Geisteel equipment is of the finest make, but geisteel is so rare that very few of these weapons were actually used in combat.
"
Drakekeeper's Ultra Greatsword	Dark Souls 2 Wiki	Weapons	Ultra Greatswords	"
An extremely sturdy pitch-black greatsword.  Colossal warriors staunchly watch over the shrine, ready to defend its resident, or allow one worth enough to be granted audience.
"
Blue Knight's Halberd	Dark Souls 2 Wiki	Weapons	Halberds	"
""Halberd of Targray, Knight of the Blue. A fitting weapon for a shepherd of lost soulsThose who put faith in an absolute good also believe in the existence of true evil. But to others, the distinction between the two can be quite unclear"".
"
Heavy Crossbow	Dark Souls 2 Wiki	Weapons	Crossbows	"
A large crossbow that deals heavy damage. Equip bolts to use. Unlike bows, a crossbow can be held in one hand. Equip up to two types of bolts to give yourself immediate options in battle.
"
Spotted Whip	Dark Souls 2 Wiki	Weapons	Whips	"
A whip born from the soul of the Demon of Song. Covered with strange spots that betray its poisonous effects.  The Demon's sonorous voice, in stark contrast to its hideous form, is sure intended to lure people close so that it may devour them. 
"
Arced Sword	Dark Souls 2 Wiki	Weapons	Curved Greatswords	"
A curved greatsword forged from the soul of the Flexile Sentry. There is something unsettling, and at the same time beautiful, about its long curved blade.  Long ago, the dungeons overflowed with the accused, and the King commanded a contorted sentry to deliver those who had no cells to a faraway land, and to make certain they were never heard from again.   Scholar of the First Sin changed to:  A curved greatsword forged from the soul of the Flexile Sentry. There is something unsettling, and at the same time beautiful, about its long curved blade.  The sentry crammed inmates of the overflowing Bastille onto a rickety ship, and cast them out to the open sea.  The majority of them drowned or starved but a few hardy survivors made land to the south, and imparted their knowledge of sorcery to the people there.
"
Gargoyle Bident	Dark Souls 2 Wiki	Weapons	Spears	"
A two-pronged spear that imitates a weapon mentioned in an ancient text.  Gargoyles are said to guard castles and forts from ill fortune, and they have appeared in many forms in all the great lands throughout history.  Some of them are so meticulously crafted that they look as if they might come to life.
"
Estoc	Dark Souls 2 Wiki	Weapons	Piercing Swords	"
A large thrusting sword with a blade. The sturdy, slender long blade is designed to pierce the armor of enemies, and its strong attack can even inflict damage upon foes hiding behind shields.Though primarily a thrusting sword, its blade can also be used to slash your enemy. 
"
Sanctum Repeating Crossbow	Dark Souls 2 Wiki	Weapons	Crossbows	"
Crossbow wielded by sanctum knights.  Strong attack fires dark bolts.  These guardian knights were sentenced to eternal stewardship of the Sanctum in a clandestine ritual carried out in the great depths, but today the sanctum receives nary visitor. 
"
Drangleic Sword	Dark Souls 2 Wiki	Weapons	Greatswords	"
Greatsword of Drummond, Royal Army Captain. An old and unadorned sword,perhaps, but the pride and joy of this venerable captain.  An heirloom passed from grandfather to father, and then from father to son. Drummond, and those before him, used this sword to repel those who would threaten their great land.
"
Pyromancy Flame	Dark Souls 2 Wiki	Weapons	Flames	"
A flame catalyst used by pyromancers. Pyromancers rouse this flame to produce various fire arts. Equip pyromancy flame to produce pyromancy. Attune pyromancies at a bonfire. The strength of a pyromancy depends on the strength of one's pyromancy flame, which can be improved through reinforcement. 
"
Sun Sword	Dark Souls 2 Wiki	Weapons	Straight Swords	"
A well-forged long sword.  Of unknown origin, and exhibiting no special power, but sturdily crafted.  Perhaps it does not live up to its name, but nevertheless, merely wielding this sword seems to cause warmth to well up within one's bosom.
"
Bone Scythe	Dark Souls 2 Wiki	Weapons	Reapers	"
Scythe forged from the soul of the Covetous Demon.  The curved spine of the Covetous Demon is hard as rock, and rather than slicing through flesh, this weapon seems to grind it apart.  That thing that ended up as a monstrous fiend, what was it to begin with, and why did it never leave the queen? Perhaps it was entranced by some perversion of love.
"
Old Knight Pike	Dark Souls 2 Wiki	Weapons	Spears	"
""An undated pike. Wielded by a warrior from a time so ancient that there exists no record of his endeavors. Has extremely low durability""
"
Dragon Chime	Dark Souls 2 Wiki	Weapons	Staves	"
A sacred chime shaped as a dragon. A catalyst for miracles and hexes.  This chime sat long in the Dark Chasm, but still one senses a sublime purity.  Only those with the deepest faith can wield this chime, but they will be rewarded with greatly amplified spells. 
"
Witchtree Bellvine	Dark Souls 2 Wiki	Weapons	Staves	"
Witchtree bellvine that sprouts amongst old growth. A catalyst for miracles and hexes.  Clerics who were ostracized devised this as an alternative catalyst for casting miracles.  Most clerics who were stripped of their status are good-for-nothings, but among them are powerful spell casters who represented real threats to the establishment.  Although not a proper catalyst, the bellvine is quite powerful. 
"
Greataxe	Dark Souls 2 Wiki	Weapons	Great Axes	"
A greataxe wielded with both hands.This greataxe, crafted with a gigantic, weighty blade, is designed to inflict heavy damage, and requires inhuman strength to handle. Each swing of the greataxe requires the full force of the body, leaving the wielder wide open. Mastering this weapon will require the most thorough training of both body and mind. 
"
Broken Thief Sword	Dark Souls 2 Wiki	Weapons	Daggers	"
A broken straight sword. Handled as a dagger due to its length.  This inexpensive sword is terribly worn, but nevertheless a favorite amongst thieves.
"
Monastery Scimitar	Dark Souls 2 Wiki	Weapons	Curved Swords	"
Crafted at the Lindelt Monastery to replicate an ancient, sacred scimitar characterized by its uniquely shaped tip.  When a true master wields this scimitar, their graceful chained attacks are described as mystical dances, and their deadly slashes as lingering nightmares.  
"
Pate's Spear	Dark Souls 2 Wiki	Weapons	Spears	"
A long spear wielded by Pate. This appears to be a very ordinary spear, but seems to have accumulated power of the course of countless battles.  It is not always advisable to stand out. Especially if you have something to hide.
"
Royal Dirk	Dark Souls 2 Wiki	Weapons	Daggers	"
 A dagger fashioned from rare geisteel, boasting an unusually long blade.  Geisteel was a precious alloy created in the eastern land of Mirrah, its composition long kept secret from foreign lands.  That is, until Chancellor Wellager was ordered by King Vendrick to grant the gifted blacksmith Llewellyn a lifetime contract, whatever the cost, in order to introduce the rare alloy to Drangleic.
"
Shadow Dagger	Dark Souls 2 Wiki	Weapons	Daggers	"
Dagger used by those who lurk in the shadows. Formed by bending a sword into the shape of a dagger.  In Mirrah, the land of knights, there exists an order of shadow knights who carry out assassinations in the cover of darkness.  Those who fled even the order of shadow knights had rejected all forms of honor, and resorted to unseemly mercenary work.""
"
Old Knight Halberd	Dark Souls 2 Wiki	Weapons	Halberds	"
""An undated halberd.Wielded by a warrior from a time so ancient that there exists no record of his endeavors. Has extremely low durability. Sometimes, just as a thing falls to pieces, it unleashes its last flash of great power...""
"
Darkdrift	Dark Souls 2 Wiki	Weapons	Katanas	"
Katana of Grave Warden Agdayne.  Has a crystal-clear blade and a strong attack that slices through enemy shields. This katana was originally wielded by the one who gave us first death, and still exists imperfectly between planes.  Effect: shield piercing (strong attack) 
"
Black Dragon Greatsword	Dark Souls 2 Wiki	Weapons	Greatswords	"
In legend, this oddly-shaped long sword is said to be forged from the black dragon's tail.  As it is told, the black dragon lost its tail to a brave warrior in a magnificent battle, and the tail was later used to forge several legendary weapons.
"
Wrathful Axe	Dark Souls 2 Wiki	Weapons	Halberds	"
An armament forged from the soul of Elana,child of Dark.
Use strong attack to unleash its latent power.
When the Abyss dissipated, the things that called it home were fragmented and scattered across the realm.
Eventually these pieces regained form, in ways that hinted at humanity's true nature.
"
Moonlight Greatsword	Dark Souls 2 Wiki	Weapons	Greatswords	"
The blade of this greatsword shines like the brilliant rays of the moon.
In the oldest legends, rarely spoken of today, it is said that the sword was born of a great white being. 
The strong attack unleashes its strength, launching a wave of moonlight.
Effect: special attack (strong attack) 
"
Dragonrider's Halberd	Dark Souls 2 Wiki	Weapons	Halberds	"
Halberd of the Dragonriders, King Vendrick's royal guard. A highly versatile weapon that can slash, sweep, and thrust when wielded nimbly, and is also imbued with magic.Demands great skill of its wielder, and thus served to test the worthiness of those who aspire to join the Dragonriders.
"
Dragonslayer Greatbow	Dark Souls 2 Wiki	Weapons	Greatbows	"
A greatbow said to be used to down ancient dragons flying high above the clouds.
Extremely large for a mere bow, and more destructive than any ranged weapon imaginable.
Shooting this bow requires the grounding of its stability anchor, which takes time and leaves the shooter vulnerable.
Also requires great arrows. 
"
Ashen Warrior Sword	Dark Souls 2 Wiki	Weapons	Straight Swords	"
Straight sword wielded by ashen warriors.  As brittle as it appears.  The jagged edge of this tired and worn blade tears into the hides of foes.
"
Chaos Blade	Dark Souls 2 Wiki	Weapons	Katanas	"
A Katana of unknown origin. Damage to foes also damages its owner.
The peculiar pattern upon the blade suggests the sinister nature of this cursed blade.
It is an alluring vortex and a lonely soul.
"
Ruler's Sword	Dark Souls 2 Wiki	Weapons	Greatswords	"
Original:
Greatsword of Vendrick, king of Drangleic.
The strength of this sword is relative to the number of souls possessed by its wielder.
The great king shut himself away, and was soon reduced to a mere shell.
Just what was it that he yearned to protect?
Effect: attack boosted by souls held
 
Scholar of the First Sin changed to:
Greatsword of Vendrick, King of Drangleic.
The strength of this sword is relative to the number of souls possessed by its wielder.
One fragment of Dark, having taken human shape, became obsessed with the King's soul.
Impelled by its own cravings, it sought souls, and strove to make the strength of the Giants its own.
Effect: attack boosted by souls held.
"
Bone Staff	Dark Souls 2 Wiki	Weapons	Staves	"
Staff crafted with animal bones. A catalyst for sorceries and hexes.  Properly trained sorcerers receive their first staff from their master after reaching a certain level of accomplishment. Those without proper training must devise something of their own making. 
"
Craftman's Hammer	Dark Souls 2 Wiki	Weapons	Hammers	"
An old smithing hammer. Looks like a typical hammer, but is in fact incredibly sturdy. Some say it was the hammer used long ago by a famed blacksmith of yore. 
"
Parrying Dagger	Dark Souls 2 Wiki	Weapons	Daggers	"
Unlike standard weapons, this dagger is intended for parrying.
Accomplishments are forever out of  reach to those who constantly fear failure. A true warrior hones his body and mind, and peers far beyond immediate hardship.
"
Dragonslayer's Crescent Axe	Dark Souls 2 Wiki	Weapons	Axes	"
The beloved black axe of the gallant Shieldless Lothian, formerly of Forossa.  No warrior matched the ferocity of unbeatable Lothian, but he abruptly retired from the battlefield and was never heard from again. Some say that he grew tired of the frailty of human foes, and set off to slay the legendary dragon.
"
Defender Greatsword	Dark Souls 2 Wiki	Weapons	Greatswords	"
Greatsword wielded by the Throne Defender.
Unleash its true power to enwreath in magic.
The Defender has stood by the throne for ages.
Will his wait be worth the while?
"
Fume Sword	Dark Souls 2 Wiki	Weapons	Straight Swords	"
Straight sword forged from the soul of the fume knight, and imbued with the Dark of Nadalia.
The exile swordsman Raime had the ability to expunge the black fog, but chose instead to live alongside it, in the company of the child of Dark that haunts this sword. 
"
Sorcerer's Staff	Dark Souls 2 Wiki	Weapons	Staves	"
The first staff of most sorcerers. A catalyst for sorceries and hexes. To use sorceries, attune a sorcery at a bonfire and equip a staff.  The strength of most sorceries is affected by the caster's intelligence.
"
Bow of Want	Dark Souls 2 Wiki	Weapons	Bows	"
Original:
A bow created from the soul of Nashandra.
The old one of the Abyss was reborn in death, split into miniscule fragments, and spread across the land.
The smallest of the pieces, sensing its own fragility, yearned for what it lacked.
 
Scholar of the First Sin changed to:
A bow created from the soul of Nashandra.
The old one of the Abyss was reborn in death, split into miniscule fragments, and spread across the land.
Light and Dark are two sides of the same coin, much like the soul and the curse.
The beings who presented themselves to those in search of kinghood were drawn to their awesome strength. 
"
Old Knight Hammer	Dark Souls 2 Wiki	Weapons	Great Hammers	"
An undated great hammer. Wielded by a warrior from a time so ancient that there exists no record of his endeavors.  Has extremely low durability Sometimes, just as a thing falls to pieces, it unleashes its last flash of great power... 
"
Battle Axe	Dark Souls 2 Wiki	Weapons	Axes	"
An axe crafted for battle.  Axes generally deal more damage than swords, but each swing leaves its wielder vulnerable. One is tempted to swing axes with wild abandon, but in fact their effective manipulation demands caution and precise timing. 
"
Gyrm Great Hammer	Dark Souls 2 Wiki	Weapons	Great Hammers	"
   A great hammer used by the nomadic Gyrm. A makeshift weapon created from a blacksmith's anvil.  As heavy as it appears. Crafted rather shoddily, but each hit landed is certain to inflict serious damage. 
"
Bewitched Alonne Sword	Dark Souls 2 Wiki	Weapons	Katanas	"
Katana forged from the soul of Sir Alonne.
The captivating, undulating design serves to enhance this weapon's mystical allure.
Alonne came from the east, and soon became the Iron King's most trusted knight.
When he departed, the Old Iron King bequeathed Sir Alonne's name to his iron warriors. 
"
Thorned Greatsword	Dark Souls 2 Wiki	Weapons	Greatswords	"
A greatsword forged from the soul of the Looking Glass Knight.
Strong attack unleashes its latent power.
Fearing something wicked, the King fled the castle and never returned. 
But his warrior, forever true to his command, stands ready to expunge those who would challenge him.
Effect: special attack (strong attack)
"
Gyrm Greataxe	Dark Souls 2 Wiki	Weapons	Great Axes	"
A greataxe used by the nomadic Gyrm.  At first glance this greataxe appears crude, but with further examination one sees the fine craftsmanship of Gyrm blacksmiths. Quite heavy for a human, but swung about with reckless abandon by the Gyrm. 
"
Priest's Chime	Dark Souls 2 Wiki	Weapons	Chimes	"
Sacred chime granted to high-ranking clerics. A catalyst for miracles and hexes.  Drangleic was the home of many clerics, but King Vendrick held a lukewarm opinion of their powers, and kept them only as attendants to ceremony. In this sense, Drangleic was not the place for a cleric with any ambition.
"
Thief Dagger	Dark Souls 2 Wiki	Weapons	Daggers	"
Dagger with a crooked tip.  A common accessory of thieves, shoddily crafted and without much bite""
"
Watcher Greatsword	Dark Souls 2 Wiki	Weapons	Greatswords	"
Greatsword wielded by the Throne Watcher.
Unleash its true power to enwreath magic.
The Watcher has stood by the throne for ages.
Will his wait be worth the while?
"
Dragon Tooth	Dark Souls 2 Wiki	Weapons	Great Hammers	"
A giant dragon tooth used as a great hammer. As solid as a boulder, this tooth is said to be taken from a dragon, but the truth of this claim is unclear. What is certain is that is bears some mystical power, and its wielder gains resistance to magic and fire.  Effect: resistance to magic and fire 
"
Sanctum Mace	Dark Souls 2 Wiki	Weapons	Great Hammers	"
A mace wielded by sanctum soldiers.  This mace was corrupted by poison when Sinh, the sleeping dragon, awoke.  A mere mortal would be asphyxiated by the poison emitted when wielding this, but for the noxious sanctum soldiers, this fact matters none. 
"
Flamberge	Dark Souls 2 Wiki	Weapons	Greatswords	"
A greatsword with an undulating blade. The unique shape is designed to pare the flesh, and is highly effective at causing bleeding.  Flamberge literally means ""flame blade,"" but it also seems to bear a certain creature's likeness.
"
Rapier	Dark Souls 2 Wiki	Weapons	Piercing Swords	"
A standard thrusting sword.  Thrusting Swords are light swords with fine tips that can be used while holding up a shield, and are effective for parrying.  Use quick thrusts to damage hard-skinned foes. Also effective when fighting in narrow spaces.  
"
Black Knight Ultra Greatsword	Dark Souls 2 Wiki	Weapons	Ultra Greatswords	"
Ultra greatsword wielded by knights who served a lord of light in a long forgotten age.  Even after their flesh was charred by flame, they remained as strong as ever, and stood watch, challenging visitors to their land. 
"
Sunset Staff	Dark Souls 2 Wiki	Weapons	Staves	"
A staff said to have been forged in Aldia. A catalyst for sorceries and hexes. Particularly powerful for casting hexes.  The mysterious Lord Aldia secluded himself inside a manor to conduct various experiments. Those invited to the manor disappeared, replaced over time with malformed beasts that roamed its halls. 
"
Longsword	Dark Souls 2 Wiki	Weapons	Straight Swords	"
Standard straight sword.  This straight sword is sufficient in most respects, and effective in most situations if wielded properly. Those who aspire to master the sword are certain to wield this at some point during their journey.
"
Pilgrim's Spontoon	Dark Souls 2 Wiki	Weapons	Spears	"
Spontoon used by warriors on pilgrimage.  Rather worn from the long journey it has doubtless seen.  A spear which also doubles as a catalyst for sorceries, making it an ideal choice for light-footed pilgrims. 
"
Idol's Chime	Dark Souls 2 Wiki	Weapons	Chimes	"
Sacred chime of Licia of Lindelt. A catalyst for miracles and hexes.  In any town there will be a few folk with unusual urges. They either endeavor to resist these urges, or act upon them out of the view of others. The world is not so welcoming they may bare their souls true. 
"
Bound Hand Axe	Dark Souls 2 Wiki	Weapons	Axes	"
An axe with an unusual design. Found in the Undead Purgatory. The chains and spikes wrapped around the axe cause bleeding, but weaken the axe's effectiveness when slashing.  Accessories that are added to a weapon for the sole purpose of tormenting foes can often detract from the weapon's natural effectiveness. 
"
Staff of Wisdom	Dark Souls 2 Wiki	Weapons	Staves	"
Staff of the lost land of Olaphis. Sorcery-dedicated catalyst. Cannot be used to cast hexes. The crystal at the tip of the staff greatly augments spell strength. Already a finely-crafted staff, made even more effective by its crystal, the brilliance of which has been polished over time with powerful magic. 
"
Malformed Claws	Dark Souls 2 Wiki	Weapons	Fist Weapons	"
One of the malformed weapons developed in Aldia. Appears to be a crustacean pincer, but its precise origins are unclear. Use strong attack to inflict damage even upon foes with  raised shields.  The peculiar figure known as Lord Aldia attempted to uncover the secrets of life itself, and viewed the Undead as a key to this mystery  Effect: shield piercing (strong attack)
"
Ivory Straight Sword	Dark Souls 2 Wiki	Weapons	Straight Swords	"
Sword of Fabian, knight of Eleum Loyce.
This blade, crafted with ivory ore native to the land, harnesses souls to slash at foes.
Sir Fabian led the loyal knights of Eleum Loyce straight into the depths of chaos to exterminate the terrible things that dwelled there, but not one of the selfless knights returned
"
Falchion	Dark Souls 2 Wiki	Weapons	Curved Swords	"
A standard curved sword.  Each slash of a curved sword does less damage than a straight sword, but can deal a series of hits in flowing succession.  The sharp blade is effective at causing bleeding, but is soon dulled. Beware when facing rock-solid foes.
"
Spider's Silk	Dark Souls 2 Wiki	Weapons	Piercing Swords	"
Thrusting sword forged from the soul of the Duke's Dear Freja.
Its needle-like blade can easily pierce the seams of the toughest armor.
Supposedly, the duke himself, an eccentric soul fascinated with spiders, went on to take a form that was far from human.
Effect: shield piercing (strong attack)
"
Dragonslayer Spear	Dark Souls 2 Wiki	Weapons	Spears	"
A ranseur forged from the soul of the Old Dragonslayer.
The spear of the knight known as the Dragonslayer was imbued with the power of lightning, and shattered the stone scales of dragons.
Strong attack unleashes its latent power.
Effect: lightning, special attack (strong attack)
"
Bandit's Knife	Dark Souls 2 Wiki	Weapons	Daggers	"
A knife with a slightly broad single edge. Its tip is shaped to leave a wound that won't easily close. Designed for unsavory work, and beloved by those of unsavory ilk.""
"
Blacksmith's Hammer	Dark Souls 2 Wiki	Weapons	Hammers	"
An ordinary hammer used by a blacksmith.  Can be used as a hammer, but not to any great effect, as it was made to shape weapons, not serve as one. 
"
Retainer's Short Sword	Dark Souls 2 Wiki	Weapons	Daggers	"
Short sword wielded by retainers in the Garrison Ward.  Long ago, the retainers attended to the priestesses, but with their disappearance, the retainers were left to wander frigid Eleum Loyce without purpose"" 
"
Black Knight Greatsword	Dark Souls 2 Wiki	Weapons	Greatswords	"
Greatsword wielded by knights who served a lord of light in a long-forgotten age.  Even after their flesh was charred by flame, they remained as strong as ever, and stood watch, challenging visitors to their land. 
"
Bloodied Whip	Dark Souls 2 Wiki	Weapons	Whips	"
A blood-stained whip. A tool made for a purpose forbidden by the gods. Its effect is augmented by its pointed tip, but still only marginally effective against protective covering such as hard armor.
"
Butcher's Knife	Dark Souls 2 Wiki	Weapons	Axes	"
An oddly large butcher's knife. 
Not your standard weapon, but certainly deadly enough to be utilized as one.
Absorbs the HP of foes. 
Who in their right mind would create such a thing?
Perhaps it is best not to dwell on how it was likely used in the past.
Effects: HP absorb 
"
Heide Knight Sword	Dark Souls 2 Wiki	Weapons	Straight Swords	"
Straight sword originating in Heide, A special alloy makes it very durable.  The composition of the alloy of these swords remains a mystery, but in Drangleic the attempt to imitate it resulted in the similar bradden steel. 
"
Shield Crossbow	Dark Souls 2 Wiki	Weapons	Crossbows	"
Crossbow created from the soul of the Executioner's Chariot. Iron plate serves as a shield while firing.  The merciless chariot inflicted agony upon others with utter impunity, and the crossbow created from its soul strives to protect from possible retribution.  Effect: guard while firing 
"
Silverblack Sickle	Dark Souls 2 Wiki	Weapons	Reapers	"
A silver-black sickle imbued with the power of dark. The large arced blade reaches around shields and inflicts damage.  The grave wardens vowed to ensure the tranquility of those who slumber in the Undead Crypt. If one dares disturb them, the grave wardens make no allowance for stature or riches, and will readily bury them along with the others.  Effect: shield piercing (strong attack)  
"
