item	site	category	subcategory	description
Hand Axe	Dark Souls Wiki	Weapons	Axes	"
Small hand axe. Appears identical to a lumberjack's tool, but has an ideal weight and strength, and is easy to handle.  One wrong swing leaves the wielder wide open, so timing and proximity to the enemy must be judged carefully.""
"
Tin Banishment Catalyst	Dark Souls Wiki	Weapons	Catalysts	"
Catalyst of the banishment sorcerers who flooded New Londo to seal off away the Darkwraiths and the Kings who fell to Dark. In contrast to other catalysts, the metal catalyst qualifies as a weapon, as it inflicts physical damage, however small.""
"
Caestus	Dark Souls Wiki	Weapons	Fist Weapons	"
The weapon augments one's bare hands with thick, studded leather.  The Caestus has a short reach, but quick cool down. Amount of damage inflicted is dependent on its wearer's strength.""
"
Titanite Catch Pole	Dark Souls Wiki	Weapons	Halberds	"
Weapon of the titanite demon, a faceless stone monster born from titanite slab. One of the enchanted weapons, perhaps from residual power of the titanite slab. Known for its leaping attack which comes smashing down on foes from above.""
 
"
Black Knight Sword	Dark Souls Wiki	Weapons	Greatswords	"
""Greatsword of the Black Knights who wander Lordran. Used to face chaos demons."" ""The Large motion that puts the weight of the body into the attack reflects the great size of their adversaries long ago.""
 
"
Man-Serpent greatsword	Dark Souls Wiki	Weapons	Greatswords	"
""This single-bladed blood-stained greatsword is the choice weapon of the slithering serpent men of Sen's Fortress."" ""An ordinary human will have great difficulty swinging this heavy beast effectively.""
 
"
Hammer of Vamos	Dark Souls Wiki	Weapons	Hammers	"
Metal hammer of Vamos, a skeleton blacksmith deep within the Catacombs who rarely speaks.  Can be used as a strike weapon, but better left in the hands of its talented owner.
"
Rapier	Dark Souls Wiki	Weapons	Piercing Swords	"
Standard thrusting sword. Regular one-handed attack can be delivered with shield held up. Can parry with use of left hand. Thrusting attacks pierce and are effective against foes with hard exteriors, but the wielder is left open to damage after a swing.""
"
Sorcerer's Catalyst	Dark Souls Wiki	Weapons	Catalysts	"
Sorcery catalyst used by sorcerers of Vinheim Dragon School. Equip catalyst to use sorceries. Attune sorceries from a scroll at a bonfire. Most sorceries have  limited number of uses.""
"
Stone Greataxe	Dark Souls Wiki	Weapons	Great Axes	"
Greataxe borne by the stone knights who guard the forest Sanctuary. This greataxe, requiring inhuman strength to wield and more fitted to manual labor than battle, is nevertheless completely lethal.""
"
Parrying dagger	Dark Souls Wiki	Weapons	Daggers	"
This dagger is useful after parrying and is normally equipped in the left hand.""""A favorite of the knights of Carim, who are famous for fighting without a shield.""
 
"
Oolacile Catalyst	Dark Souls Wiki	Weapons	Catalysts	"
Sorcery catalyst of the lost land of Oolacile. Formed by enchanted whitebark branches.
Boosts sorcery adjustment, but lost land sorceries are not offensive, and attacks are not affected by intelligence."" 
"
Oolacile Ivory Catalyst	Dark Souls Wiki	Weapons	Catalysts	"
Sorcery catalyst of lost land of Oolacile. Formed by enchanted whitebark branches. The whitebark boosts sorcery adjustment, but the sorceries of this lost land are gentle and not affected by intelligence."" 
"
Bastard Sword	Dark Souls Wiki	Weapons	Greatswords	"
This standard greatsword is normally wielded with two hands due to its great weight."" ""Usually swung in large arcs and effective against multiple foes. Far from ideal when fighting in tight quarters.
 
"
Heavy Crossbow	Dark Souls Wiki	Weapons	Crossbows	"
Powerful large crossbow. While bows require both hands, a crossbow is held in one, but arming each bolt takes time.""
"
Server	Dark Souls Wiki	Weapons	Curved Greatswords	"
A curved greatsword used in a mysterious ancient rite. Imbued with a frightful occult energy which restores HP with each hit."" 
"
Manus Catalyst	Dark Souls Wiki	Weapons	Catalysts	"
A sorcery catalyst born from the soul of Manus, Father of the Abyss. A rough, old wooden catalyst large enough to be used as a strike weapon. Similar to the Tin Crystallization Catalyst, it boosts the strength of sorceries, but limits the number of castings. ""
"
